Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Siljanoski Dobri,5572746,17,FYR Makedonija,Man,3100,Sprinters,19,2,16,177,87,2025-02-26 17:49:38,8,0,2,12,10,4,2,5,7
Onbekend,Sellers Patricia,5607736,17,United States,Vrouw,2460,Sprinters,19,2,15,168,65,2025-02-26 17:50:26,10,8,2,12,2,1,2,6,6
Onbekend,Augustinus Tamara,5546651,17,Nederland,Vrouw,3560,Middenafstandslopers,20,2,17,172,77,2025-02-26 17:50:46,13,6,9,13,3,1,1,7,8
Onbekend,Noor Perwira,5569505,17,Malaysia,Man,3800,Snelwandelaars,20,2,17,189,94,2025-02-26 17:56:53,16,3,13,3,3,5,2,7,6
Onbekend,Moscardini Benjamin,5568191,17,Great Britain,Man,2520,Sprinters,20,2,16,188,98,2025-02-26 17:57:15,12,4,0,11,8,2,0,9,7
Onbekend,Saulino Pasquale,5503853,18,Italia,Man,5060,Sprinters,20,3,17,175,73,2025-02-26 17:57:30,9,4,2,14,7,3,1,8,8
Onbekend,Liewald Beatrix,5510327,18,Deutschland,Vrouw,25840,Snelwandelaars,20,2,16,163,66,2025-02-26 17:59:25,20,3,20,1,3,2,9,7,8
Hoogspringen,Gorela Giacomo,5508477,18,Italia,Man,5950,Springers,20,3,17,175,74,2025-02-26 18:00:08,12,1,3,2,8,15,1,7,6
Zevenkamp,Di Serafino Sabrina,5521173,18,Italia,Vrouw,2910,Meerkampers,20,3,17,178,79,2025-02-26 18:02:54,9,11,3,11,8,2,1,8,6
Zevenkamp,Vandenberghe Yasmina,5571622,18,België,Vrouw,1660,Meerkampers,17,2,16,187,87,2025-02-26 18:03:16,9,9,3,9,7,3,1,9,7
Onbekend,Bueno Araceli,5584561,17,Uruguay,Vrouw,2950,Snelwandelaars,20,3,17,178,77,2025-02-26 18:19:36,18,3,12,2,3,1,7,6,8
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17490,Sprinters,18,14,14,180,76,2025-02-26 18:20:05,12,10,2,17,2,2,1,12,10
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,22490,Middenafstandslopers,19,13,16,159,42,2025-02-26 18:20:26,18,0,18,13,0,0,0,8,11
Onbekend,Cayirli Hasim,5599249,17,Türkiye,Man,1260,Werpers,20,2,18,171,74,2025-02-26 18:20:43,17,5,3,3,3,2,10,5,5
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18270,Langeafstandslopers,20,14,16,172,68,2025-02-26 18:20:46,14,1,17,6,2,0,0,12,8
Onbekend,Salah Echidna,5586504,17,Miṣr,Vrouw,1210,Werpers,20,2,14,184,84,2025-02-26 18:20:58,15,6,0,3,1,2,10,5,8
100 meter,Ainsley Stephen,5115004,30,Jamaica,Man,11830,Sprinters,19,12,17,169,84,2025-02-26 18:21:21,13,4,1,16,2,2,1,9,11
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19790,Werpers,20,14,16,178,63,2025-02-26 18:21:39,17,14,0,1,1,0,17,10,10
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20610,Snelwandelaars,20,6,16,161,58,2025-02-26 18:21:58,20,1,19,1,2,3,1,11,9
Onbekend,Wan Phillip,5576294,19,Jamaica,Man,3600,Snelwandelaars,20,2,17,170,70,2025-02-26 18:22:31,12,9,13,3,1,0,2,8,8
Hoogspringen,William Tovah,5411714,21,Jamaica,Vrouw,7110,Springers,20,5,18,187,87,2025-02-26 18:22:48,10,2,1,2,3,15,3,8,7
Onbekend,Forte Onandi,5593449,17,Jamaica,Man,1880,Springers,19,1,15,168,77,2025-02-26 18:23:22,12,10,4,0,0,10,5,4,9
200 meter,Lue Roy,5118247,31,Jamaica,Man,9970,Sprinters,20,12,18,180,65,2025-02-26 18:23:34,14,4,2,16,1,1,0,8,8
Onbekend,Iachini Abramo,5656419,16,Italia,Man,680,Sprinters,16,1,14,173,71,2025-02-26 18:33:03,16,2,2,9,2,2,2,3,3
Onbekend,Nestori Giovanni,5624942,17,Italia,Man,710,Sprinters,19,1,14,183,85,2025-02-26 18:33:13,15,3,2,9,3,1,2,6,4
Onbekend,Proserpio Peter,5650997,14,Italia,Man,400,Sprinters,20,1,13,165,64,2025-02-26 18:33:28,14,2,2,6,3,2,3,7,6
Onbekend,Canton Olivia,5558335,17,Italia,Vrouw,3190,Springers,20,2,18,168,73,2025-02-26 18:33:44,13,3,3,9,2,12,0,7,6
Onbekend,Tozzi Artemio,5643766,16,Italia,Man,1160,Sprinters,20,1,14,172,80,2025-02-26 18:37:57,7,8,3,3,9,2,1,7,8
Onbekend,Buticchi Giusi,5648723,14,Italia,Vrouw,860,Sprinters,18,1,13,174,69,2025-02-26 18:38:05,18,1,1,6,3,1,1,7,7
Onbekend,Ibermajerová Alexandra,5608751,17,Česká republika,Vrouw,1940,Sprinters,20,2,14,161,64,2025-02-26 18:38:20,15,4,2,11,2,3,1,9,6
Onbekend,Malverdi Rebecca,5617443,16,Italia,Vrouw,800,Sprinters,20,2,13,183,83,2025-02-26 18:38:32,14,2,3,9,8,1,1,5,6
Onbekend,Muzzolon Sabrina,5644989,17,Italia,Vrouw,1690,Sprinters,12,1,14,171,63,2025-02-26 18:38:38,13,0,3,11,6,1,3,8,3
Onbekend,Shaw Laura,5551794,17,Great Britain,Vrouw,1350,Meerkampers,19,2,14,166,69,2025-02-26 18:38:58,10,7,1,11,3,0,4,6,4
Onbekend,Carbajal Ícaro,5574829,17,España,Man,1230,Middenafstandslopers,19,2,14,170,81,2025-02-26 18:39:07,7,2,10,8,1,2,2,4,6
Onbekend,Dassi Filippo,5637225,14,Italia,Man,440,Middenafstandslopers,20,1,14,172,75,2025-02-26 18:39:14,9,1,4,4,8,1,1,5,7
Onbekend,Filippuzzi Mabel,5627721,15,Italia,Vrouw,620,Middenafstandslopers,17,1,15,171,64,2025-02-26 18:39:21,11,6,7,1,2,2,2,8,7
Onbekend,Zupin Diletta,5640716,16,Italia,Vrouw,1280,Middenafstandslopers,14,2,13,158,62,2025-02-26 18:39:29,19,2,3,3,1,7,4,6,8
Onbekend,Boccoli Francis,5612652,16,Brasil,Man,800,Snelwandelaars,14,2,14,182,89,2025-02-26 18:39:53,10,2,10,2,3,1,2,5,5
Onbekend,Di Maio Fernando,5662182,14,Italia,Man,850,Langeafstandslopers,19,1,13,167,67,2025-02-26 18:40:02,19,1,6,3,3,1,1,6,6
Onbekend,Lombardo Giandomenico,5592646,16,Italia,Man,280,Langeafstandslopers,20,2,14,164,71,2025-02-26 18:40:08,14,2,6,4,3,1,1,6,4
Onbekend,Amistadi Ursula,5640715,15,Italia,Vrouw,880,Langeafstandslopers,14,2,13,163,60,2025-02-26 18:40:15,19,1,6,4,1,3,2,3,7
Onbekend,Alfaro Arkaitz,5641612,17,España,Man,1600,Snelwandelaars,17,1,14,172,73,2025-02-26 18:40:24,7,3,10,2,3,3,1,9,8
Onbekend,Andrijašević Andro,5629885,17,Hrvatska,Man,2270,Sprinters,20,1,16,180,83,2025-02-26 18:40:25,16,1,1,9,10,2,1,9,6
Onbekend,Battistelli Nicolò,5616483,17,Italia,Man,1590,Springers,20,2,14,183,88,2025-02-26 18:40:39,15,1,1,10,2,1,0,5,9
Onbekend,Osovych Karl,5639104,17,Österreich,Man,1670,Springers,16,1,14,174,75,2025-02-26 18:41:00,17,7,0,1,1,11,3,5,5
Onbekend,Pomposo Andrea,5565203,16,Italia,Man,1720,Springers,20,2,14,175,85,2025-02-26 18:41:11,9,1,1,3,1,10,9,7,7
Onbekend,Adorni Michelle,5622581,16,Italia,Vrouw,1120,Springers,16,1,15,170,68,2025-02-26 18:41:23,16,9,3,1,6,5,2,7,8
Onbekend,Ramos Firmina,5636875,17,Portugal,Vrouw,480,Springers,14,1,14,158,57,2025-02-26 18:41:32,7,3,2,1,2,8,1,7,6
Onbekend,Rojas Makayla,5571087,17,United States,Vrouw,380,Springers,18,3,13,174,74,2025-02-26 18:41:40,10,1,1,1,1,8,2,5,5
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,790,Werpers,17,1,14,171,74,2025-02-26 18:41:47,15,2,1,2,2,3,9,4,4
Onbekend,Di Felice Alberto,5640717,15,Italia,Man,450,Werpers,19,1,15,169,70,2025-02-26 18:42:01,12,7,3,2,3,1,3,5,8
Onbekend,Monzón Donato,5644326,15,España,Man,1680,Werpers,20,1,14,167,69,2025-02-26 18:42:09,18,3,2,3,9,2,8,8,7
Onbekend,Nieto Leonardo,5590437,17,España,Man,960,Werpers,20,2,14,179,86,2025-02-26 18:42:27,18,3,2,3,1,2,7,7,7
Onbekend,Ortis Ezio,5578803,17,Italia,Man,850,Werpers,20,1,14,188,99,2025-02-26 18:42:37,12,7,1,1,5,1,9,5,7
Onbekend,Brustia Alessia,5656420,17,Italia,Vrouw,540,Werpers,18,1,15,164,66,2025-02-26 18:42:48,10,9,3,0,1,2,3,4,4
Onbekend,Conte Melissa,5617895,17,Italia,Vrouw,660,Werpers,18,1,13,180,75,2025-02-26 18:42:54,17,2,1,7,3,2,5,5,7
Onbekend,Nobre Idalina,5641777,17,Portugal,Vrouw,1220,Werpers,14,1,13,175,73,2025-02-26 18:43:02,14,2,3,9,1,3,10,4,5
Onbekend,Papini Giulia,5653555,16,Italia,Vrouw,330,Werpers,10,1,14,183,76,2025-02-26 18:43:08,14,1,1,5,1,5,6,6,6
Onbekend,Oude Monninkhof Aniek,5562356,17,Nederland,Vrouw,2390,Meerkampers,20,2,15,168,75,2025-02-26 18:45:03,12,4,2,12,2,6,4,6,3
Tienkamp,Vītols Ivo,5021848,34,Latvija,Man,8700,Meerkampers,19,14,13,187,69,2025-02-26 18:45:24,20,13,2,10,11,0,0,7,7
Onbekend,Giordano Lucio,5630637,17,Italia,Man,1850,Meerkampers,16,1,14,176,80,2025-02-26 18:46:05,19,2,2,10,1,2,2,9,4
400 meter horden,Leduc Jason,5199480,28,France,Man,23040,Sprinters,20,8,19,174,68,2025-02-26 18:54:10,18,6,2,18,14,2,0,9,9
400 meter,Guaita Roque,5175116,29,España,Man,24540,Sprinters,20,8,18,190,81,2025-02-26 18:56:07,14,14,1,19,2,2,2,10,10
1.500 meter,Muller Flavie,5267306,26,France,Vrouw,11420,Middenafstandslopers,20,7,18,181,62,2025-02-26 19:02:31,9,1,15,14,3,1,2,10,8
Speerwerpen,Romeo Patricia,5007513,32,France,Vrouw,28000,Werpers,20,11,18,179,67,2025-02-26 19:03:39,15,18,1,1,0,1,17,11,10
Hoogspringen,Paillard Albane,4945172,34,France,Vrouw,36910,Springers,20,13,16,179,74,2025-02-26 19:04:42,18,0,0,0,17,19,0,8,10
Hinkstapspringen,Chene Fares,5106266,32,France,Man,15500,Springers,20,10,18,169,55,2025-02-26 19:05:13,11,1,0,0,11,17,0,9,10
10 km snelwandelen,Grosjean Patrick,5034371,32,France,Man,16400,Snelwandelaars,17,11,18,183,79,2025-02-26 19:06:01,14,0,17,0,12,0,2,11,10
Onbekend,Leriche Mélissa,5585336,17,France,Vrouw,2290,Snelwandelaars,16,1,14,167,68,2025-02-26 19:06:24,16,2,11,4,6,3,9,6,7
Onbekend,Leon Yohann,5559916,17,France,Man,2090,Langeafstandslopers,20,1,14,173,87,2025-02-26 19:06:40,17,1,11,8,3,1,5,4,6
Onbekend,Simonnet Nina,5543041,17,France,Vrouw,1350,Meerkampers,20,2,14,165,68,2025-02-26 19:06:55,10,6,1,10,1,7,6,7,8
Onbekend,Tarantini Leo,5537218,17,Italia,Man,3730,Springers,20,1,14,193,104,2025-02-26 19:27:43,20,2,3,9,7,12,2,7,7
Onbekend,Vallejo Celso,5579203,17,España,Man,4420,Sprinters,20,2,19,183,89,2025-02-26 19:32:30,20,3,3,8,13,1,4,7,6
1.500 meter,Xirdari Arxontoula,4993488,33,Hellas,Vrouw,36720,Middenafstandslopers,20,14,14,171,44,2025-02-26 19:32:54,19,0,18,18,0,2,0,9,10
100 meter,Berga Reyes,5392684,24,España,Vrouw,7640,Sprinters,20,5,16,173,70,2025-02-26 19:43:09,13,4,3,15,3,1,1,11,9
1.500 meter,De Sousa Catherine,5255635,26,France,Vrouw,8340,Middenafstandslopers,19,6,16,185,74,2025-02-26 19:43:40,7,2,13,14,3,3,3,9,10
5.000 meter,Ferluga Arturo,5295075,25,Italia,Man,5790,Langeafstandslopers,19,6,17,183,77,2025-02-26 19:44:32,17,8,11,12,6,2,0,10,10
Hinkstapspringen,Delaeter Gladys,5289688,27,France,Vrouw,8880,Springers,20,7,15,178,76,2025-02-26 19:45:38,11,9,3,5,2,14,3,12,10
Vijfkamp Mannen,Batinic Mihajlo,5541783,18,Bosna i Hercegovina,Man,1960,Meerkampers,20,3,18,183,85,2025-02-26 19:48:12,17,3,1,10,5,5,7,7,8
Onbekend,Pommier Armelle,5574724,17,France,Vrouw,1930,Werpers,20,1,16,183,87,2025-02-26 19:48:33,13,11,2,2,2,3,4,9,5
800 meter,Benton Olivia,5060605,31,United States,Vrouw,31330,Middenafstandslopers,20,12,16,182,61,2025-02-26 19:56:21,17,1,13,19,1,1,3,11,12
Onbekend,Xalari Velissaria,5573036,19,Hellas,Vrouw,1550,Sprinters,20,2,17,168,63,2025-02-26 20:09:19,7,10,3,9,3,3,2,8,5
Onbekend,Kontomati Danai,5656461,17,Hellas,Vrouw,980,Meerkampers,15,1,15,175,71,2025-02-26 20:09:34,10,3,3,10,3,2,6,5,5
400 meter,Olszak Ireneusz,5241363,26,Polska,Man,10390,Sprinters,20,8,15,184,81,2025-02-26 20:21:58,17,14,3,14,3,3,2,9,9
400 meter,Róg Grażyna,5249866,28,Polska,Vrouw,23430,Sprinters,20,8,15,154,39,2025-02-26 20:22:44,20,14,2,18,5,1,0,7,11
400 meter horden,Wrzosek Julia,5147912,29,Polska,Vrouw,22220,Sprinters,20,9,15,171,63,2025-02-26 20:22:57,17,0,3,19,12,2,0,7,8
3.000 meter steeplechase,Przybyszewski Mirosław,5249869,27,Polska,Man,25140,Middenafstandslopers,20,9,15,186,84,2025-02-26 20:23:40,16,2,19,11,3,1,1,9,12
5.000 meter,Gołębiewska Danuta,5144455,29,Polska,Vrouw,25690,Langeafstandslopers,20,10,14,167,61,2025-02-26 20:24:00,15,2,19,12,3,0,1,11,11
Marathon,Rosiek Ewa,5130491,30,Polska,Vrouw,28130,Langeafstandslopers,20,11,14,181,73,2025-02-26 20:24:09,20,1,19,14,2,0,2,8,8
50 km snelwandelen,Jarmuż Adrian,4980027,33,Polska,Man,39160,Snelwandelaars,19,14,14,166,46,2025-02-26 20:25:08,16,0,20,0,0,0,0,15,11
20 km snelwandelen,Tarasiewicz Przemysław,5205617,27,Polska,Man,37490,Snelwandelaars,20,9,15,185,69,2025-02-26 20:25:20,19,4,20,1,2,2,3,15,11
Speerwerpen,Jurczak Barbara,5042704,31,Polska,Vrouw,35340,Werpers,20,12,15,169,58,2025-02-26 20:25:34,19,18,0,2,1,1,18,10,11
Onbekend,McFadden Hayden,5635165,16,Great Britain,Man,1680,Springers,19,1,15,165,69,2025-02-26 20:32:57,20,2,1,1,9,8,4,5,8
400 meter horden,Angeleva Viktoria,5167299,29,Bulgaria,Vrouw,30640,Sprinters,20,9,17,177,63,2025-02-26 20:37:59,20,2,2,20,11,2,2,11,11
Onbekend,Macías Gisela,5582778,18,España,Vrouw,1940,Meerkampers,20,1,12,161,62,2025-02-26 20:44:39,16,6,1,3,10,6,4,9,8
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2230,Werpers,20,2,18,184,89,2025-02-26 21:04:03,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,8000,Meerkampers,20,9,17,182,71,2025-02-26 21:04:21,18,15,8,7,1,5,5,10,8
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1790,Sprinters,18,2,17,177,75,2025-02-26 21:04:34,8,1,6,12,1,3,5,5,4
5.000 meter,Cotini Ivana,4964245,33,Italia,Vrouw,26430,Langeafstandslopers,19,13,16,176,56,2025-02-26 21:04:51,17,0,17,16,0,0,0,11,11
Onbekend,van Prooijen Jurre,5551879,17,Nederland,Man,4510,Sprinters,20,1,17,172,84,2025-02-26 21:10:13,15,4,0,14,3,2,1,6,8
Onbekend,Lunevičienė Agnė,5615320,17,Lietuva,Vrouw,2040,Sprinters,18,1,14,183,85,2025-02-26 21:10:26,10,2,2,10,10,3,3,8,6
Onbekend,Bos Ankie,5549679,18,Nederland,Vrouw,2150,Middenafstandslopers,20,2,16,174,73,2025-02-26 21:10:46,10,1,10,11,1,0,1,7,6
Onbekend,Grímlaugsson Ingvi,5594249,17,Ísland,Man,1410,Sprinters,20,2,17,178,87,2025-02-26 21:11:30,15,6,2,9,9,1,3,8,4
100 meter,Roefs Suzan,5441953,21,Nederland,Vrouw,17580,Sprinters,20,5,15,166,68,2025-02-26 21:13:27,17,13,1,18,2,2,2,7,8
800 meter,Neuhaus Benjamin,5225591,27,Deutschland,Man,26740,Middenafstandslopers,20,9,16,190,73,2025-02-26 21:14:57,18,2,15,19,2,1,3,9,9
110 meter horden,Ware Evan,5170750,29,United States,Man,24580,Sprinters,20,10,16,176,69,2025-02-26 21:18:38,20,2,3,18,14,1,1,9,10
Onbekend,Belabed Jasmina,5592343,17,Al-Maghrib,Vrouw,2230,Springers,20,2,16,158,65,2025-02-27 04:36:01,18,1,0,2,3,11,0,7,8
1.500 meter,Vogel Marta,5141442,29,Switzerland,Vrouw,5840,Middenafstandslopers,20,9,15,177,66,2025-02-27 08:33:24,8,1,8,11,3,1,1,11,13
Onbekend,Hewitt Makayla,5536302,17,United States,Vrouw,1850,Sprinters,20,3,18,181,82,2025-02-27 08:55:57,12,2,3,12,3,3,2,7,5
800 meter,Gay Jada,5413984,21,United States,Vrouw,3980,Middenafstandslopers,20,6,15,167,75,2025-02-27 08:56:39,8,3,10,13,4,3,0,8,9
Onbekend,Jaime Macário,5663714,17,Portugal,Man,1040,Zonder specialiteit,11,1,15,180,74,2025-02-27 09:44:10,13,3,2,9,2,9,3,0,0
Onbekend,Iversen Are,5599713,18,Norge,Man,1270,Sprinters,20,2,17,190,91,2025-02-27 14:04:53,14,8,3,10,2,2,1,7,6
Onbekend,Sande Arve,5566566,18,Norge,Man,1620,Middenafstandslopers,20,2,17,185,88,2025-02-27 14:04:58,10,1,9,9,2,2,4,9,8
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1870,Snelwandelaars,20,2,18,189,99,2025-02-27 14:05:03,7,3,12,5,3,6,2,6,5
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2120,Snelwandelaars,20,2,18,163,68,2025-02-27 14:05:10,16,1,11,2,2,3,2,6,7
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1420,Springers,20,1,17,172,80,2025-02-27 14:05:14,11,6,3,3,8,10,1,6,7
Onbekend,Kleven Arnt,5572374,17,Norge,Man,900,Werpers,19,1,16,182,91,2025-02-27 14:05:20,10,5,1,1,2,2,10,7,4
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,1020,Langeafstandslopers,20,2,15,191,98,2025-02-27 14:05:25,13,2,10,8,0,3,1,5,4
Verspringen,Tocchio Gabriella,5199400,28,Italia,Vrouw,22910,Springers,20,9,17,178,56,2025-02-27 17:13:15,17,3,3,9,12,19,3,9,10
Onbekend,Nørgaard Line,5608551,17,Danmark,Vrouw,2960,Meerkampers,20,1,18,184,84,2025-02-27 17:52:20,14,10,3,11,7,2,3,10,5
Onbekend,Ang Samuel,5592040,17,Singapore,Man,2470,Sprinters,14,2,16,184,86,2025-02-27 18:54:04,13,3,2,12,2,2,1,6,7
Onbekend,Triantafillidis Filippos,5591397,17,Cyprus,Man,3690,Sprinters,20,2,16,172,79,2025-02-27 18:54:15,20,3,1,13,1,3,1,7,6
Onbekend,Fulton Madeline,5443095,20,United States,Vrouw,10650,Sprinters,20,3,19,172,73,2025-02-27 18:54:50,20,2,2,16,7,1,3,8,9
Onbekend,Narváez Rodolfo,5592310,17,México,Man,1400,Middenafstandslopers,20,2,16,170,79,2025-02-27 18:54:59,15,4,10,7,3,2,4,7,7
Onbekend,Wheeler Melissa,5573096,17,United States,Vrouw,1320,Middenafstandslopers,20,2,15,184,87,2025-02-27 18:55:08,8,3,11,4,3,1,3,8,6
Onbekend,Aissaoui Ghazala,5585778,17,Al-Jazā'ir,Vrouw,2920,Langeafstandslopers,20,2,15,166,68,2025-02-27 18:55:17,16,1,13,3,1,3,4,7,6
Onbekend,Howell Sydney,5618432,17,United States,Vrouw,2430,Langeafstandslopers,20,2,14,161,65,2025-02-27 18:55:24,18,3,11,3,0,3,6,7,8
Onbekend,Estes April,5553154,17,United States,Vrouw,5540,Snelwandelaars,20,2,15,172,76,2025-02-27 18:55:33,17,2,14,1,3,2,3,6,7
Onbekend,Castillo Hector,5590995,17,Colombia,Man,2770,Springers,20,2,16,177,81,2025-02-27 18:55:43,16,0,3,2,3,12,2,6,8
Onbekend,Sulantay Naldo,5630996,17,Chile,Man,2060,Springers,12,2,14,180,77,2025-02-27 18:55:51,16,1,0,3,9,10,1,6,9
Kogelslingeren,Barrios Freddy,5506959,19,Venezuela,Man,2360,Werpers,20,4,16,182,85,2025-02-27 18:56:00,14,11,2,1,2,1,10,7,7
Kogelstoten,Taishi Zhengda,5587601,21,China,Man,4090,Werpers,20,2,15,178,80,2025-02-27 18:56:08,20,13,3,2,1,3,9,4,6
Onbekend,Ovchinnikova Arina,5593190,17,Rossiya,Vrouw,1850,Werpers,20,2,17,170,72,2025-02-27 18:56:17,15,9,2,0,2,0,10,6,7
Onbekend,Noguchi Kiyoshi,5594359,17,Nippon,Man,1370,Langeafstandslopers,20,2,16,185,88,2025-02-27 19:49:21,10,1,11,7,3,1,3,6,7
Onbekend,Rosier Sydney,5563190,17,France,Man,2300,Snelwandelaars,20,3,18,189,98,2025-02-27 20:01:53,9,2,12,3,9,3,1,6,7
Onbekend,Dudás Töhötöm,5551691,17,Magyarország,Man,2700,Middenafstandslopers,20,3,19,189,98,2025-02-27 20:02:19,16,3,12,7,2,1,1,7,6
Onbekend,Sacco Ludovico,5563621,17,Italia,Man,2520,Sprinters,20,1,15,169,81,2025-02-27 21:12:51,18,8,2,11,3,2,3,3,10
Kogelstoten,Harrison Alfred,5211081,29,Jamaica,Man,12080,Werpers,20,11,15,185,78,2025-02-28 08:39:31,12,13,4,1,0,3,15,11,10
Onbekend,Maddox Nevaeh,5607806,17,United States,Vrouw,2200,Springers,20,1,15,179,76,2025-02-28 18:20:19,20,2,2,6,2,10,2,5,9
Onbekend,Chia Benjie,5635243,17,Pilipinas,Man,1710,Meerkampers,17,1,17,166,72,2025-02-28 18:21:21,18,10,0,8,3,1,6,7,6
Onbekend,Evangelista Dionísio,5563543,17,Portugal,Man,1240,Meerkampers,20,2,15,174,80,2025-02-28 18:50:35,12,8,8,5,2,2,4,8,8
Onbekend,Lino Vasco,5539957,17,Portugal,Man,6650,Langeafstandslopers,20,2,15,189,97,2025-02-28 18:52:07,17,0,15,1,0,4,4,9,8
Onbekend,Alves Rita,5516018,18,Portugal,Vrouw,5990,Snelwandelaars,20,2,19,164,68,2025-02-28 18:58:00,12,2,15,3,8,5,1,8,7
Onbekend,Steel Samantha,5662108,17,Great Britain,Vrouw,1580,Springers,13,1,14,168,63,2025-02-28 19:52:00,19,1,1,8,3,6,2,9,7
Onbekend,Pallasch Jonna,5582011,17,Deutschland,Vrouw,2700,Sprinters,20,2,15,177,79,2025-02-28 21:14:21,14,11,6,11,1,2,2,5,5
100 meter horden,Woodburn Lola,5080343,30,Great Britain,Vrouw,13540,Sprinters,20,13,15,168,67,2025-02-28 21:16:16,16,6,0,14,7,2,1,12,13
800 meter,L'Orsa Patrik,5195267,30,Deutschland,Man,9390,Middenafstandslopers,20,7,15,178,69,2025-02-28 21:17:12,16,2,9,14,2,3,0,11,12
10 km snelwandelen,Ang Giselle,5113163,31,Singapore,Vrouw,13880,Snelwandelaars,20,14,14,178,64,2025-02-28 21:19:00,20,1,14,2,10,3,0,12,11
Hinkstapspringen,Pampis Periklis,5042787,32,Cyprus,Man,14160,Springers,20,16,14,178,77,2025-02-28 21:20:09,14,0,2,2,10,13,2,12,11
5.000 meter,Brink Lara,5124068,30,Nederland,Vrouw,15480,Langeafstandslopers,20,9,14,168,66,2025-02-28 21:21:18,20,2,10,17,5,0,1,12,10
20 km snelwandelen,Terek Lucas,5533835,21,United States,Man,2590,Snelwandelaars,20,4,15,178,76,2025-02-28 23:42:22,18,1,11,3,3,3,1,6,10
800 meter,Commisso Celia,5469944,21,Argentina,Vrouw,4830,Middenafstandslopers,20,4,15,179,70,2025-02-28 23:42:50,17,1,10,13,2,3,2,10,8
Zevenkamp,Karousi Iosifina,5459518,20,Hellas,Vrouw,1410,Meerkampers,20,3,17,178,80,2025-03-01 11:20:23,7,6,1,10,4,3,4,7,8
Onbekend,Kokoromitis Notis,5578583,18,Hellas,Man,1100,Middenafstandslopers,20,1,17,176,87,2025-03-01 11:20:34,13,3,8,5,8,2,4,6,9
Polsstokhoogspringen,Hidalgo Ione,5031937,32,España,Vrouw,24810,Springers,20,11,17,184,72,2025-03-01 12:15:07,19,3,0,0,11,18,1,13,13
5.000 meter,Kacprzak Lucjan,5143213,31,Polska,Man,19960,Langeafstandslopers,20,11,19,169,54,2025-03-01 12:19:46,16,0,18,12,1,0,0,11,9
10 km snelwandelen,Bezjak Ines,5214936,28,Slovenija,Vrouw,18070,Snelwandelaars,19,8,16,181,62,2025-03-01 12:22:20,19,3,17,6,6,2,0,11,12
Speerwerpen,Jolie Valentine,5411662,21,France,Vrouw,5990,Werpers,20,5,17,175,77,2025-03-01 15:03:41,15,12,2,1,6,1,13,9,9
Kogelstoten,Desbois Achille,5396037,23,France,Man,24350,Werpers,20,6,16,179,77,2025-03-01 15:05:22,17,18,3,3,1,2,15,9,9
5.000 meter,Guerin Oscar,5201469,29,France,Man,38660,Langeafstandslopers,19,9,19,168,70,2025-03-01 15:05:57,17,0,20,10,1,0,0,15,8
Kogelstoten,Kennaway Harriet,5310533,24,Great Britain,Vrouw,6000,Werpers,20,9,18,166,69,2025-03-01 18:04:28,16,13,4,2,3,1,12,8,8
Onbekend,Depp Alina,5601440,17,Deutschland,Vrouw,1420,Werpers,13,1,14,167,69,2025-03-01 20:56:25,20,7,0,2,3,2,9,6,6
200 meter,Guana Fabio,5197968,28,Italia,Man,17320,Sprinters,18,7,19,189,94,2025-03-01 21:01:26,7,14,3,17,3,0,2,11,10
400 meter horden,Zanga Livio,5274449,25,Italia,Man,15100,Sprinters,20,5,18,193,104,2025-03-01 21:02:08,19,5,3,17,9,2,3,9,7
200 meter,Agostini Bianca,5270595,25,Italia,Vrouw,14730,Sprinters,20,6,18,167,66,2025-03-01 21:02:28,9,13,1,17,1,3,1,9,7
800 meter,Bursi Gervasio,5345550,23,Italia,Man,21370,Middenafstandslopers,20,5,19,183,69,2025-03-01 21:03:00,16,3,15,17,2,2,2,8,10
10.000 meter,Contessi Renato,5122443,30,Italia,Man,23810,Langeafstandslopers,20,9,17,185,78,2025-03-01 21:03:14,18,0,19,13,2,2,2,9,10
5.000 meter,Cama Giulia,5355406,23,Italia,Vrouw,19950,Langeafstandslopers,20,5,18,176,64,2025-03-01 21:03:35,20,1,18,14,2,2,3,7,9
10.000 meter,Mineo Melissa,5207964,28,Italia,Vrouw,14950,Langeafstandslopers,20,7,20,171,67,2025-03-01 21:03:55,17,3,17,12,3,2,8,9,9
