Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Claussen Florentine,5610462,17,Deutschland,Vrouw,810,Springers,15,1,15,177,75,2025-02-23 10:27:56,12,3,3,1,5,10,1,6,6
Onbekend,Depp Alina,5601440,17,Deutschland,Vrouw,1430,Werpers,13,1,15,167,68,2025-02-23 10:28:11,20,7,0,2,3,2,9,6,6
Onbekend,Bernasconi Matthias,5548384,17,Switzerland,Man,2520,Werpers,20,1,17,190,101,2025-02-23 11:27:24,20,7,1,2,10,2,10,5,8
100 meter,Salagas Mosxos,5097368,30,Hellas,Man,23330,Sprinters,20,12,16,174,79,2025-02-23 12:07:54,20,14,1,18,0,0,1,11,11
5.000 meter,Sergouniotis Antonis,5222086,28,Hellas,Man,17670,Langeafstandslopers,20,9,17,171,70,2025-02-23 12:31:34,16,2,17,14,2,3,1,10,10
Onbekend,Vincenzi Valentino,5571119,17,Italia,Man,7110,Sprinters,20,2,18,172,73,2025-02-23 13:46:52,20,9,2,15,0,6,1,7,6
Speerwerpen,Peškovič Gustáv,4971455,33,Slovensko,Man,55570,Werpers,20,16,17,192,79,2025-02-23 19:36:17,19,20,0,0,1,0,20,10,12
Kogelslingeren,Choi Emma,5008750,32,Singapore,Vrouw,51190,Werpers,20,17,18,187,87,2025-02-23 19:47:08,17,20,0,1,1,0,19,10,11
Tienkamp,Villar Adrian,5093289,31,Colombia,Man,37790,Meerkampers,20,12,17,189,75,2025-02-23 19:49:27,20,16,0,19,2,4,8,12,10
Hinkstapspringen,Rovaris Nina,5050200,31,Italia,Vrouw,53650,Springers,20,11,17,178,52,2025-02-23 19:50:22,19,1,0,0,20,20,1,8,12
3.000 meter steeplechase,Mpaskaki Lila,5105818,30,Hellas,Vrouw,40050,Middenafstandslopers,20,11,17,178,68,2025-02-23 19:51:43,17,1,20,14,4,2,2,14,11
400 meter horden,Kolkkala Mika,5160584,30,Suomi,Man,49000,Sprinters,19,10,17,174,70,2025-02-23 21:16:25,19,4,1,20,19,0,2,11,12
Marathon,Di Giammarino Emanuel,5050309,32,Italia,Man,45490,Langeafstandslopers,20,13,16,188,70,2025-02-23 21:18:22,19,0,20,17,0,0,1,14,9
5.000 meter,Annunziata Ida,5027765,32,Italia,Vrouw,37420,Langeafstandslopers,20,13,18,170,65,2025-02-23 21:18:44,17,0,20,15,0,0,3,11,9
400 meter horden,Zuyev Spartak,5365989,24,Belarus,Man,20870,Sprinters,20,7,16,182,76,2025-02-23 21:34:21,19,1,3,16,17,2,2,9,7
100 meter,Hardie Courtney,5294872,25,Great Britain,Vrouw,47510,Sprinters,20,6,15,167,66,2025-02-23 21:34:58,20,20,2,19,2,2,2,7,10
1.500 meter,Visioli Remigio,5296314,25,Italia,Man,41610,Middenafstandslopers,20,5,17,169,51,2025-02-23 21:35:44,18,2,20,18,3,3,3,9,9
800 meter,Pellitero Maya,5377488,23,España,Vrouw,21200,Middenafstandslopers,20,7,18,167,69,2025-02-23 21:36:08,20,5,16,16,3,3,2,10,7
10.000 meter,Wojtkowiak Berenika,5360213,23,Polska,Vrouw,27920,Langeafstandslopers,20,6,18,159,46,2025-02-23 21:36:38,19,2,16,19,3,3,1,7,8
10.000 meter,Raso Iñaki,5402267,22,España,Man,19160,Langeafstandslopers,20,4,18,168,63,2025-02-23 21:37:04,19,0,18,12,3,6,3,8,8
20 km snelwandelen,Rusek Radosław,5362130,24,Polska,Man,24270,Snelwandelaars,20,5,18,176,67,2025-02-23 21:37:19,17,3,19,4,9,3,3,9,11
10 km snelwandelen,Taetti Michelle,5312459,24,Italia,Vrouw,23800,Snelwandelaars,20,6,16,177,54,2025-02-23 21:37:37,17,1,19,3,12,3,2,10,10
Onbekend,Barrachina Núria,5639539,16,España,Vrouw,1920,Springers,18,1,15,168,68,2025-02-23 21:45:55,20,1,2,5,7,9,2,8,7
Onbekend,Botes Abri,5619499,16,South Africa,Vrouw,1390,Langeafstandslopers,13,1,17,169,69,2025-02-23 23:31:02,6,0,11,1,3,2,0,5,6
Onbekend,Langhammer Sophia,5603513,16,Deutschland,Vrouw,1760,Werpers,20,1,17,154,54,2025-02-23 23:31:39,20,10,3,2,1,1,6,5,7
Onbekend,Kučerová Jana,5591661,16,Česká republika,Vrouw,2020,Werpers,20,2,19,159,62,2025-02-23 23:31:56,19,4,2,2,3,2,10,7,7
Onbekend,Pancera Igor,5620833,16,Italia,Man,690,Sprinters,14,1,17,164,69,2025-02-23 23:32:15,7,5,0,9,7,2,3,4,5
Onbekend,Mattei Annalisa,5627715,16,Italia,Vrouw,1200,Sprinters,20,1,14,160,58,2025-02-23 23:32:55,16,4,2,10,4,3,3,5,6
Onbekend,Stenta Zaccaria,5589537,16,Italia,Man,1940,Springers,20,1,18,175,81,2025-02-23 23:34:27,20,3,2,1,10,4,2,7,4
Onbekend,Gelati Claudia,5607604,16,Italia,Vrouw,780,Springers,20,1,18,174,72,2025-02-23 23:34:52,7,1,0,3,9,6,7,4,6
Onbekend,Lambertini Glory,5620832,16,Italia,Vrouw,1680,Meerkampers,20,1,16,168,65,2025-02-23 23:35:58,19,2,8,6,1,3,8,6,8
Onbekend,Loglisci Arianna,5650784,16,Italia,Vrouw,2130,Meerkampers,16,1,17,161,62,2025-02-23 23:36:10,19,1,1,1,6,9,9,7,8
Onbekend,Scharfenberg Kimberley,5620919,16,Deutschland,Vrouw,3850,Meerkampers,20,1,18,153,52,2025-02-23 23:36:24,20,3,2,12,2,1,10,7,6
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1760,Sprinters,20,1,15,181,87,2025-02-24 17:48:18,20,4,3,10,3,2,2,8,7
