Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Zniti Jasmina,5622646,16,Al-Maghrib,Vrouw,1060,Langeafstandslopers,20,2,16,166,63,2025-02-22 19:18:29,8,1,10,3,3,3,1,6,8
Onbekend,Marković Filip,5628339,16,Hrvatska,Man,1360,Meerkampers,16,1,17,186,89,2025-02-22 19:18:32,17,10,3,6,3,3,4,6,6
Onbekend,Pinho Palmira,5627591,17,Portugal,Vrouw,1740,Sprinters,20,1,16,158,63,2025-02-22 19:18:32,15,6,3,11,2,0,5,8,7
Onbekend,Piteira Salomé,5582331,17,Portugal,Vrouw,1830,Sprinters,20,2,17,167,68,2025-02-22 19:18:41,15,5,1,11,2,2,1,8,7
Onbekend,Rego Gabriela,5621380,17,Portugal,Vrouw,190,Sprinters,19,1,16,166,65,2025-02-22 19:18:49,6,3,3,5,1,1,2,6,5
Onbekend,Guarda Adão,5659561,17,Portugal,Man,1200,Middenafstandslopers,11,1,14,173,74,2025-02-22 19:18:59,9,0,6,10,2,3,3,8,8
Onbekend,Serpa Arsénio,5560213,17,Portugal,Man,2190,Middenafstandslopers,20,2,17,195,106,2025-02-22 19:19:08,17,1,2,2,3,8,9,9,9
Onbekend,Lopes Maribel,5613884,17,Portugal,Vrouw,460,Middenafstandslopers,19,2,16,165,68,2025-02-22 19:19:20,6,2,6,3,2,3,1,8,5
Onbekend,Nullotti Tiziano,5537807,17,Italia,Man,1060,Snelwandelaars,20,3,17,186,96,2025-02-22 19:19:31,11,2,10,3,1,1,2,7,7
Onbekend,Petržálek Alexandr,5598843,17,Česká republika,Man,800,Snelwandelaars,20,2,17,185,86,2025-02-22 19:19:41,16,2,6,3,2,7,1,4,8
Onbekend,Kass Vaiki,5600785,17,Eesti,Vrouw,1230,Snelwandelaars,20,2,15,177,77,2025-02-22 19:19:51,17,0,9,0,3,6,3,4,8
Onbekend,Roldão Juliana,5617991,17,Portugal,Vrouw,1350,Snelwandelaars,20,1,16,165,68,2025-02-22 19:20:04,12,3,10,2,1,1,1,8,5
Onbekend,van de Wal Mohamed,5564946,17,Nederland,Man,1300,Springers,20,2,17,192,100,2025-02-22 19:20:15,12,1,2,4,2,10,1,7,5
Onbekend,Helder Sílvia,5597282,17,Portugal,Vrouw,780,Springers,20,1,19,161,61,2025-02-22 19:20:36,6,0,2,3,4,9,3,8,5
Onbekend,Lechkova Tsvetanka,5599106,17,Bulgaria,Vrouw,1870,Springers,20,2,17,174,76,2025-02-22 19:20:47,18,2,1,2,3,10,3,8,7
Onbekend,van der Bilt Yvon,5581796,17,Nederland,Vrouw,1700,Springers,20,2,17,167,71,2025-02-22 19:21:02,20,9,3,2,2,7,2,6,7
Onbekend,Bruin Alexander,5570680,17,Nederland,Man,920,Werpers,20,2,16,173,80,2025-02-22 19:21:16,9,10,1,2,4,1,2,5,6
Onbekend,Leão Guilherme,5551417,17,Portugal,Man,570,Werpers,20,2,18,183,96,2025-02-22 19:21:27,15,7,4,3,2,2,1,5,7
Onbekend,Amado Ana Cristina,5554053,17,Portugal,Vrouw,5030,Werpers,20,2,13,172,80,2025-02-22 19:21:39,14,14,2,3,3,3,2,8,7
Onbekend,Araújo Lúcia,5549031,17,Portugal,Vrouw,600,Werpers,20,2,19,177,80,2025-02-22 19:21:49,13,8,1,3,2,1,3,6,6
Onbekend,Soeiro Ana Filipa,5643233,17,Portugal,Vrouw,940,Werpers,16,1,17,173,70,2025-02-22 19:22:09,17,7,1,3,3,2,6,8,5
Onbekend,Velasques Rosa,5662497,17,Portugal,Vrouw,860,Werpers,10,1,15,170,62,2025-02-22 19:22:24,18,8,3,0,4,2,6,5,4
Onbekend,Munhão Irina,5656758,17,Portugal,Vrouw,1060,Meerkampers,11,1,13,160,55,2025-02-22 19:22:35,19,1,3,3,1,4,3,7,7
Onbekend,Ramires Viviana,5539515,17,Portugal,Vrouw,970,Meerkampers,20,3,17,178,86,2025-02-22 19:22:44,18,6,3,3,1,2,5,6,7
Onbekend,Taveira Idália,5551420,17,Portugal,Vrouw,880,Meerkampers,20,1,16,176,85,2025-02-22 19:22:54,18,6,1,4,4,3,0,6,7
Onbekend,Echanove Jeremías,5592218,18,España,Man,1890,Werpers,20,1,14,175,81,2025-02-22 19:24:17,14,3,0,9,4,3,10,8,6
Onbekend,Cordobés Azucena,5538248,17,España,Vrouw,690,Sprinters,20,2,14,185,90,2025-02-22 19:24:21,13,7,6,6,4,8,2,6,5
Onbekend,Altés Florencio,5611858,17,España,Man,1010,Sprinters,20,1,15,178,81,2025-02-22 19:24:24,10,5,0,10,5,2,3,5,6
Onbekend,Hugentobler Ulrich,5661812,14,Switzerland,Man,1900,Zonder specialiteit,13,1,15,178,81,2025-02-22 19:47:24,20,1,10,2,2,9,2,0,0
Onbekend,Tsialiamani Maria,5555609,18,Hellas,Vrouw,1810,Sprinters,19,1,17,157,59,2025-02-22 19:49:41,19,9,1,9,3,3,1,4,7
Kogelslingeren,Cuerda Ainhize,4849827,36,España,Vrouw,33320,Werpers,20,14,13,167,59,2025-02-22 20:07:33,20,18,0,0,0,0,17,8,8
100 meter horden,Fuentes Victoria,4949239,36,Venezuela,Vrouw,18220,Sprinters,17,16,15,173,58,2025-02-22 20:30:14,18,0,0,15,15,0,0,7,7
20 km snelwandelen,Rossouw Samantha,4859223,37,South Africa,Vrouw,27310,Snelwandelaars,18,20,14,175,66,2025-02-22 20:35:14,15,0,15,0,6,0,0,12,11
Onbekend,Lelong Morgane,5659349,17,France,Vrouw,1240,Zonder specialiteit,12,1,15,155,54,2025-02-22 20:37:26,14,1,3,3,10,3,8,0,0
200 meter,Hanusch Berti,5209313,28,Deutschland,Man,13310,Sprinters,20,9,16,183,81,2025-02-22 20:38:27,19,11,4,15,3,1,0,11,12
Onbekend,Werthmann Alice,5548445,17,Deutschland,Vrouw,2070,Springers,20,1,15,190,98,2025-02-22 20:38:45,18,1,3,4,10,9,2,8,7
Marathon,Ezukam Auta,5499833,20,Nigeria,Vrouw,2530,Langeafstandslopers,20,2,16,165,66,2025-02-22 20:46:05,19,1,10,6,1,3,3,9,8
Hinkstapspringen,Newman Khumo,5498904,20,South Africa,Vrouw,2040,Springers,20,4,13,176,73,2025-02-22 20:54:35,15,1,3,3,9,10,3,8,7
Vijfkamp Mannen,Talevski Nenad,5119843,29,FYR Makedonija,Man,6080,Meerkampers,20,11,13,185,84,2025-02-22 20:57:43,17,3,0,10,5,12,9,11,9
Onbekend,Pawelec Kamil,5661491,14,Polska,Man,620,Zonder specialiteit,17,1,15,160,63,2025-02-22 21:27:57,16,7,3,5,1,7,3,0,0
Marathon,Battles Edward,5280659,25,Great Britain,Man,8950,Langeafstandslopers,20,6,16,183,78,2025-02-22 21:45:24,19,1,16,7,1,8,1,7,7
10.000 meter,Fabre Colin,5280229,25,Canada,Man,9500,Langeafstandslopers,20,6,14,185,85,2025-02-22 21:45:28,18,1,15,7,3,3,7,10,10
5.000 meter,Kluch Mirek,5285078,25,Česká republika,Man,9200,Langeafstandslopers,20,6,15,171,73,2025-02-22 21:45:31,20,2,16,7,3,6,1,9,8
5.000 meter,Štefulj Lidija,5277441,25,Hrvatska,Vrouw,10440,Langeafstandslopers,20,6,18,186,84,2025-02-22 21:45:35,18,3,16,8,1,2,3,9,8
Hinkstapspringen,Howie Ross,5062275,31,Great Britain,Man,10110,Springers,20,11,15,178,74,2025-02-22 22:08:56,17,1,1,2,14,14,0,9,8
Discuswerpen,Ridgers Sean,5204899,28,Great Britain,Man,12610,Werpers,20,12,15,171,75,2025-02-22 22:09:24,14,14,1,3,2,4,14,11,11
Speerwerpen,Tweed Jordan,5150599,30,Great Britain,Man,14630,Werpers,19,10,15,181,78,2025-02-22 22:09:44,18,14,2,0,0,0,16,11,8
Speerwerpen,Melrose Abbie,5055755,31,Great Britain,Vrouw,11320,Werpers,20,11,15,171,63,2025-02-22 22:10:02,17,13,0,2,3,0,13,12,12
Marathon,Evers Adri,4999774,34,Nederland,Man,10030,Langeafstandslopers,19,13,12,177,73,2025-02-22 22:11:16,13,0,15,10,0,0,0,10,10
Marathon,Mortimer Rory,5264504,31,Great Britain,Man,7360,Langeafstandslopers,20,10,15,180,70,2025-02-22 22:11:41,16,0,14,7,2,0,0,12,8
Onbekend,Neuburger Erich,5536040,17,Switzerland,Man,7200,Middenafstandslopers,20,2,14,180,94,2025-02-23 00:11:53,7,1,10,15,2,5,1,6,7
Onbekend,Auer Fumo Bruno,5593494,17,Switzerland,Man,2210,Springers,18,1,14,175,84,2025-02-23 00:29:07,20,2,3,3,8,10,2,8,7
Onbekend,Mitrakopoulos Veniamin,5620934,17,Hellas,Man,2620,Middenafstandslopers,19,1,15,178,80,2025-02-23 09:11:12,14,2,11,4,2,11,0,9,6
Verspringen,Mpountouli Nana,5075542,31,Hellas,Vrouw,15610,Springers,20,12,14,172,67,2025-02-23 09:43:20,16,1,0,8,15,15,0,9,8
Verspringen,Mixalios Xristoforos,5179105,28,Hellas,Man,7260,Springers,20,10,15,189,86,2025-02-23 09:45:34,10,2,1,9,9,14,1,10,10
3.000 meter steeplechase,Pouspourika Stamatia,5127144,30,Hellas,Vrouw,17160,Middenafstandslopers,20,11,16,172,67,2025-02-23 09:52:18,13,1,13,16,5,2,0,11,11
Onbekend,Liebe Alyssa,5615019,15,Deutschland,Vrouw,840,Springers,20,1,15,174,72,2025-02-23 10:26:14,14,3,3,5,4,9,3,4,6
Onbekend,Claussen Florentine,5610462,17,Deutschland,Vrouw,810,Springers,15,1,15,177,75,2025-02-23 10:27:56,12,3,3,1,5,10,1,6,6
Onbekend,Depp Alina,5601440,17,Deutschland,Vrouw,1430,Werpers,13,1,15,167,68,2025-02-23 10:28:11,20,7,0,2,3,2,9,6,6
Onbekend,Bernasconi Matthias,5548384,17,Switzerland,Man,2470,Werpers,20,2,13,190,101,2025-02-23 11:27:24,20,7,1,2,10,2,10,5,8
100 meter,Salagas Mosxos,5097368,30,Hellas,Man,23330,Sprinters,20,12,16,174,79,2025-02-23 12:07:54,20,14,1,18,0,0,1,11,11
5.000 meter,Sergouniotis Antonis,5222086,28,Hellas,Man,17670,Langeafstandslopers,20,9,17,171,70,2025-02-23 12:31:34,16,2,17,14,2,3,1,10,10
Onbekend,Vincenzi Valentino,5571119,17,Italia,Man,7060,Sprinters,20,2,16,172,73,2025-02-23 13:46:52,20,9,2,15,0,6,1,7,6
1.500 meter,Xirdari Arxontoula,4993488,33,Hellas,Vrouw,36210,Middenafstandslopers,18,14,14,171,44,2025-02-23 15:13:14,19,0,18,18,0,2,0,9,10
Marathon,Gallegos Alicia,5199201,29,United States,Vrouw,24860,Langeafstandslopers,20,10,16,178,69,2025-02-23 17:02:48,20,0,19,12,2,0,1,9,9
Onbekend,Siddhanta Jayant,5576070,17,India,Man,2190,Sprinters,20,2,17,182,93,2025-02-23 17:30:28,14,10,1,11,3,1,2,6,6
Onbekend,Siljanoski Dobri,5572746,17,FYR Makedonija,Man,3040,Sprinters,18,2,17,176,86,2025-02-23 17:30:54,8,0,2,12,10,4,2,5,6
Onbekend,Wozniak Yannis,5617021,17,France,Man,2310,Sprinters,13,1,15,191,99,2025-02-23 17:31:12,7,10,0,11,2,2,3,7,7
Onbekend,Sellers Patricia,5607736,17,United States,Vrouw,2390,Sprinters,19,1,16,168,64,2025-02-23 17:31:44,10,8,2,12,2,1,2,6,6
Onbekend,Augustinus Tamara,5546651,17,Nederland,Vrouw,3490,Middenafstandslopers,20,2,18,172,77,2025-02-23 17:32:08,13,6,9,13,3,1,1,7,8
Onbekend,Tan Dewi,5607169,17,Malaysia,Vrouw,1550,Middenafstandslopers,20,2,16,155,56,2025-02-23 17:32:34,15,2,9,10,1,6,2,7,6
Onbekend,Buráková Milena,5609137,17,Slovensko,Vrouw,2100,Langeafstandslopers,20,2,16,177,73,2025-02-23 17:32:53,10,2,9,7,3,1,2,9,10
Onbekend,Volkova Evgeniya,5641847,17,Rossiya,Vrouw,1830,Langeafstandslopers,20,1,17,176,70,2025-02-23 17:33:07,14,2,11,8,1,2,2,6,6
Onbekend,Remington Gregory,5566537,17,United States,Man,1940,Snelwandelaars,20,2,15,162,68,2025-02-23 17:33:23,9,4,10,1,10,2,3,9,8
Onbekend,Rodríguez Johnny,5569932,17,Costa Rica,Man,2360,Snelwandelaars,20,2,16,181,92,2025-02-23 17:33:45,13,2,12,2,1,2,4,7,8
Onbekend,Guery Anaïs,5563371,17,France,Vrouw,2910,Springers,20,1,15,168,76,2025-02-23 17:34:10,10,1,4,7,6,13,2,7,5
Onbekend,Sincinelli Rocco,5536478,17,Italia,Man,1440,Werpers,20,2,17,190,100,2025-02-23 17:35:00,8,10,1,4,3,3,8,7,6
Onbekend,Zanettini Alighiero,5553511,17,Italia,Man,2960,Werpers,20,2,17,188,97,2025-02-23 17:35:20,8,12,3,2,1,3,9,8,8
Onbekend,Lucchi Agata,5546591,17,Italia,Vrouw,2000,Werpers,20,2,16,177,85,2025-02-23 17:35:38,15,10,2,1,5,2,9,6,9
Onbekend,Steel Samantha,5662108,17,Great Britain,Vrouw,1590,Springers,13,1,15,167,62,2025-02-23 18:11:04,19,1,1,8,3,6,2,9,7
Onbekend,Reidford Carla,5662110,17,Great Britain,Vrouw,780,Springers,10,1,15,170,63,2025-02-23 18:11:20,12,3,2,1,7,9,1,7,3
Speerwerpen,Telebak Aisa,5596143,18,Bosna i Hercegovina,Vrouw,1530,Werpers,18,2,17,181,80,2025-02-23 18:47:11,18,5,2,4,7,3,10,6,7
Onbekend,Dudás Töhötöm,5551691,17,Magyarország,Man,2590,Middenafstandslopers,20,3,17,189,97,2025-02-23 18:47:35,16,3,12,7,2,1,1,7,6
Onbekend,Belyayev Kirill,5593326,17,Belarus,Man,1670,Sprinters,20,2,19,163,68,2025-02-23 18:48:08,13,9,3,10,3,0,2,5,8
Onbekend,Rosier Sydney,5563190,17,France,Man,2210,Snelwandelaars,20,3,17,189,97,2025-02-23 18:48:40,9,2,11,3,9,3,1,6,7
Speerwerpen,Peškovič Gustáv,4971455,33,Slovensko,Man,55890,Werpers,20,16,15,192,79,2025-02-23 19:36:17,19,20,0,0,1,0,20,10,12
Kogelslingeren,Choi Emma,5008750,32,Singapore,Vrouw,52070,Werpers,20,17,14,187,87,2025-02-23 19:47:08,17,20,0,1,1,0,19,10,11
Tienkamp,Villar Adrian,5093289,31,Colombia,Man,37900,Meerkampers,20,13,15,189,75,2025-02-23 19:49:27,20,16,0,19,2,4,8,12,10
Hinkstapspringen,Rovaris Nina,5050200,31,Italia,Vrouw,53710,Springers,20,11,16,178,52,2025-02-23 19:50:22,19,1,0,0,20,20,1,8,12
3.000 meter steeplechase,Mpaskaki Lila,5105818,30,Hellas,Vrouw,40090,Middenafstandslopers,20,11,16,178,68,2025-02-23 19:51:43,17,1,20,14,4,2,2,14,11
400 meter horden,Enache Clementina,5126201,30,România,Vrouw,40950,Sprinters,19,12,15,172,62,2025-02-23 19:57:17,19,6,0,20,17,0,2,10,10
200 meter,Gavazza Alfredo,5019312,32,Italia,Man,54020,Sprinters,20,12,16,171,65,2025-02-23 19:59:55,19,20,1,20,2,0,0,11,10
100 meter,Cursio Lara,4979868,33,Italia,Vrouw,51970,Sprinters,20,14,15,180,70,2025-02-23 20:00:22,19,20,0,20,0,0,0,11,9
400 meter,Hermosilla Aura,5280718,28,España,Vrouw,28580,Sprinters,20,8,15,171,55,2025-02-23 20:07:02,16,12,3,20,2,2,1,9,6
Hoogspringen,Abancéns Anakdam,5421872,21,España,Man,10880,Springers,20,3,17,186,84,2025-02-23 20:36:33,20,2,3,1,15,14,2,7,8
Vijfkamp Vrouwen,Ferreira Huguette,4967538,33,France,Vrouw,6820,Meerkampers,20,12,16,180,76,2025-02-23 20:49:16,20,9,2,1,4,6,6,12,11
Onbekend,Hamon Samy,5634541,16,France,Man,1090,Werpers,20,1,17,162,67,2025-02-23 20:49:29,14,6,3,3,2,1,9,8,7
Onbekend,Perron Suzette,5614611,18,France,Vrouw,1450,Middenafstandslopers,19,2,16,165,61,2025-02-23 20:49:40,13,2,7,10,3,2,1,8,6
400 meter horden,Kolkkala Mika,5160584,30,Suomi,Man,49020,Sprinters,19,10,15,174,70,2025-02-23 21:16:25,19,4,1,20,19,0,2,11,12
Marathon,Di Giammarino Emanuel,5050309,32,Italia,Man,45630,Langeafstandslopers,20,13,14,188,70,2025-02-23 21:18:22,19,0,20,17,0,0,1,14,9
5.000 meter,Annunziata Ida,5027765,32,Italia,Vrouw,37540,Langeafstandslopers,20,13,16,170,65,2025-02-23 21:18:44,17,0,20,15,0,0,3,11,9
400 meter horden,Zuyev Spartak,5365989,24,Belarus,Man,20870,Sprinters,20,7,16,182,76,2025-02-23 21:34:21,19,1,3,16,17,2,2,9,7
100 meter,Hardie Courtney,5294872,25,Great Britain,Vrouw,47510,Sprinters,20,6,15,167,66,2025-02-23 21:34:58,20,20,2,19,2,2,2,7,10
1.500 meter,Visioli Remigio,5296314,25,Italia,Man,41610,Middenafstandslopers,20,5,17,169,51,2025-02-23 21:35:44,18,2,20,18,3,3,3,9,9
800 meter,Pellitero Maya,5377488,23,España,Vrouw,21200,Middenafstandslopers,20,7,18,167,69,2025-02-23 21:36:08,20,5,16,16,3,3,2,10,7
10.000 meter,Wojtkowiak Berenika,5360213,23,Polska,Vrouw,27920,Langeafstandslopers,20,6,18,159,46,2025-02-23 21:36:38,19,2,16,19,3,3,1,7,8
10.000 meter,Raso Iñaki,5402267,22,España,Man,19160,Langeafstandslopers,20,4,18,168,63,2025-02-23 21:37:04,19,0,18,12,3,6,3,8,8
20 km snelwandelen,Rusek Radosław,5362130,24,Polska,Man,24270,Snelwandelaars,20,5,18,176,67,2025-02-23 21:37:19,17,3,19,4,9,3,3,9,11
10 km snelwandelen,Taetti Michelle,5312459,24,Italia,Vrouw,23800,Snelwandelaars,20,6,16,177,54,2025-02-23 21:37:37,17,1,19,3,12,3,2,10,10
Onbekend,Barrachina Núria,5639539,16,España,Vrouw,1920,Springers,18,1,15,168,68,2025-02-23 21:45:55,20,1,2,5,7,9,2,8,7
100 meter,Flati Umberto,5050321,31,Italia,Man,40930,Sprinters,20,10,15,201,81,2025-02-23 21:47:38,20,17,1,19,2,2,0,11,11
200 meter,Gatti Biagio,5079376,30,Italia,Man,36940,Sprinters,20,11,16,182,69,2025-02-23 21:47:52,19,16,0,20,2,0,1,11,11
110 meter horden,La Chioma Santo,5157553,29,Italia,Man,24490,Sprinters,20,10,16,183,77,2025-02-23 21:48:04,16,3,1,18,14,0,2,12,11
400 meter,Vitullo Massimiliano,5204040,28,Italia,Man,31490,Sprinters,20,8,14,176,78,2025-02-23 21:48:21,20,14,2,20,3,2,3,10,10
100 meter horden,Bisegna Ilaria,4945295,34,Italia,Vrouw,35760,Sprinters,16,13,16,185,81,2025-02-23 21:48:35,17,3,0,19,17,0,0,8,9
400 meter horden,Crisetig Nadia,5249138,27,Italia,Vrouw,27510,Sprinters,20,10,16,165,73,2025-02-23 21:48:51,15,4,1,17,17,3,2,10,10
400 meter,Zamagni Nicole,5090980,30,Italia,Vrouw,53110,Sprinters,20,11,16,183,67,2025-02-23 21:49:20,20,19,3,20,0,3,0,12,11
3.000 meter steeplechase,Ungarelli Elvio,5083811,30,Italia,Man,41560,Middenafstandslopers,20,10,16,180,71,2025-02-23 21:49:40,19,0,19,16,0,0,0,14,12
800 meter,Appoloni Elvira,5008402,32,Italia,Vrouw,39490,Middenafstandslopers,19,12,16,171,58,2025-02-23 21:49:56,15,1,18,20,1,0,1,7,10
3.000 meter steeplechase,Querin Emanuela,5206132,27,Italia,Vrouw,17140,Middenafstandslopers,20,6,16,173,72,2025-02-23 21:50:11,19,3,16,14,4,3,0,12,11
5.000 meter,Mastrogiuseppe Primo,4933390,34,Italia,Man,33680,Langeafstandslopers,20,12,15,185,68,2025-02-23 21:50:26,20,0,20,12,0,0,0,13,7
Marathon,Tiselli Fabiana,5129425,29,Italia,Vrouw,36310,Langeafstandslopers,20,10,15,180,50,2025-02-23 21:50:42,15,3,20,13,4,2,2,14,10
10.000 meter,Vallese Viviana,4973805,33,Italia,Vrouw,34430,Langeafstandslopers,20,11,14,164,53,2025-02-23 21:50:59,20,0,19,14,0,6,0,14,12
10 km snelwandelen,Lo Schiavone Manlio,5190556,28,Italia,Man,29610,Snelwandelaars,20,7,15,166,76,2025-02-23 21:51:13,18,6,19,3,8,3,3,12,13
50 km snelwandelen,Passacantilli Gabriele,4972407,33,Italia,Man,34610,Snelwandelaars,20,11,15,185,61,2025-02-23 21:51:26,19,0,20,0,8,0,1,12,14
10 km snelwandelen,Marchi Caterina,5110003,30,Italia,Vrouw,49100,Snelwandelaars,20,10,16,168,57,2025-02-23 21:51:49,19,2,20,6,1,2,2,16,16
50 km snelwandelen,Pizzimbone Iva,5102504,30,Italia,Vrouw,43580,Snelwandelaars,20,11,15,166,53,2025-02-23 21:52:02,18,2,20,2,1,2,2,13,15
Verspringen,Baroni Bruno,4968101,33,Italia,Man,38110,Springers,18,13,18,192,69,2025-02-23 21:52:15,20,0,0,6,16,20,0,10,9
Hoogspringen,Mazzucchelli Boris,4905985,35,Italia,Man,37520,Springers,20,14,15,184,80,2025-02-23 21:52:34,18,0,0,0,16,20,0,7,10
Hinkstapspringen,Medeot Massimiliano,5041596,31,Italia,Man,21010,Springers,19,11,14,183,67,2025-02-23 21:52:47,15,2,0,2,16,16,0,11,12
Hinkstapspringen,Medeot Massimiliano,5041596,31,Italia,Man,21010,Springers,19,11,14,183,67,2025-02-23 21:52:47,15,2,0,2,16,16,0,11,12
Polsstokhoogspringen,Zerbini Mino,4729887,39,Italia,Man,40840,Springers,20,19,15,185,70,2025-02-23 21:52:59,17,0,0,0,17,18,0,6,7
Polsstokhoogspringen,Bellato Franca,4959816,35,Italia,Vrouw,20880,Springers,20,12,17,177,56,2025-02-23 21:53:16,17,0,1,0,15,17,0,10,9
Hoogspringen,Lanzara Elsa,4847018,37,Italia,Vrouw,16140,Springers,19,14,13,184,60,2025-02-23 21:53:29,15,0,4,0,14,16,0,9,7
Verspringen,Menotti Carmela,4995491,33,Italia,Vrouw,34700,Springers,20,13,15,162,47,2025-02-23 21:53:44,19,3,0,6,14,20,0,10,10
Hinkstapspringen,Pelliconi Sheila,4928993,34,Italia,Vrouw,38260,Springers,17,13,17,171,57,2025-02-23 21:53:58,19,0,0,0,19,17,0,8,10
Onbekend,Botes Abri,5619499,16,South Africa,Vrouw,1330,Langeafstandslopers,13,2,13,169,69,2025-02-23 23:31:02,6,0,11,1,3,2,0,5,6
Onbekend,Langhammer Sophia,5603513,16,Deutschland,Vrouw,1750,Werpers,20,1,16,154,54,2025-02-23 23:31:39,20,10,3,2,1,1,6,5,7
Onbekend,Kučerová Jana,5591661,16,Česká republika,Vrouw,2000,Werpers,20,2,19,159,62,2025-02-23 23:31:56,19,4,2,2,3,2,10,7,7
Onbekend,Pancera Igor,5620833,16,Italia,Man,690,Sprinters,14,1,17,164,69,2025-02-23 23:32:15,7,5,0,9,7,2,3,4,5
Onbekend,Mattei Annalisa,5627715,16,Italia,Vrouw,1200,Sprinters,20,1,14,160,58,2025-02-23 23:32:55,16,4,2,10,4,3,3,5,6
Onbekend,Stenta Zaccaria,5589537,16,Italia,Man,1940,Springers,20,1,18,175,81,2025-02-23 23:34:27,20,3,2,1,10,4,2,7,4
Onbekend,Gelati Claudia,5607604,16,Italia,Vrouw,780,Springers,20,1,18,174,72,2025-02-23 23:34:52,7,1,0,3,9,6,7,4,6
Onbekend,Lambertini Glory,5620832,16,Italia,Vrouw,1680,Meerkampers,20,1,16,168,65,2025-02-23 23:35:58,19,2,8,6,1,3,8,6,8
Onbekend,Loglisci Arianna,5650784,16,Italia,Vrouw,2120,Meerkampers,16,1,16,161,62,2025-02-23 23:36:10,19,1,1,1,6,9,9,7,8
Onbekend,Scharfenberg Kimberley,5620919,16,Deutschland,Vrouw,3830,Meerkampers,20,1,17,153,52,2025-02-23 23:36:24,20,3,2,12,2,1,10,7,6
Onbekend,Patricks Donna,5606861,17,Jamaica,Vrouw,1150,Springers,18,2,18,159,59,2025-02-24 10:23:38,13,8,2,1,9,7,0,6,7
Onbekend,Rolands Lisa,5610014,16,Jamaica,Vrouw,2200,Springers,20,1,15,152,52,2025-02-24 10:23:55,20,2,1,1,1,11,1,6,5
Onbekend,Irons Trevene,5656360,15,Jamaica,Vrouw,630,Springers,14,1,14,175,68,2025-02-24 10:24:16,13,4,4,2,3,8,3,5,7
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1760,Sprinters,20,1,15,181,87,2025-02-24 17:48:18,20,4,3,10,3,2,2,8,7
Onbekend,Tierraseca Fernando,5590436,17,España,Man,3970,Langeafstandslopers,14,1,16,174,81,2025-02-25 01:03:14,16,3,13,3,1,9,3,7,7
Onbekend,Fraga Alda,5659329,16,Portugal,Vrouw,990,Snelwandelaars,15,1,15,152,49,2025-02-25 01:04:12,10,2,8,0,7,2,8,7,8
Onbekend,Arroyo Antón,5594448,17,España,Man,2220,Werpers,20,2,16,183,90,2025-02-25 01:05:40,18,2,2,1,3,7,11,5,6
Onbekend,Yoshimi Aimi,5576914,17,Nippon,Vrouw,2780,Werpers,20,2,17,174,77,2025-02-25 10:06:28,20,11,2,2,1,3,1,7,7
Onbekend,Schenke Bernd,5530433,18,Deutschland,Man,4940,Sprinters,20,1,17,175,83,2025-02-25 14:57:11,18,1,2,14,2,3,3,6,6
Onbekend,de Kok Lizet,5589310,17,Nederland,Vrouw,3210,Meerkampers,20,1,15,160,61,2025-02-25 20:27:52,15,13,3,3,4,7,4,8,8
400 meter,Danielsen Sigrun,5406350,22,Norge,Vrouw,8320,Sprinters,20,6,14,180,77,2025-02-25 20:29:08,13,11,3,15,3,2,2,10,10
Verspringen,Abascal Sebastián,5398417,22,España,Man,12390,Springers,20,6,17,175,76,2025-02-25 20:29:27,19,3,1,14,0,15,2,9,9
