Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
10.000 meter,Coromina Virtudes,4881917,37,España,Vrouw,15010,Langeafstandslopers,18,15,17,161,59,True,16,0,15,15,0,0,0,8,7
Verspringen,Cano Lucien-Joseph,5189003,29,France,Man,24590,Springers,20,8,17,184,59,True,20,2,1,4,5,19,3,11,10
10 km snelwandelen,Lefebvre Aliénor,5263188,27,France,Vrouw,6440,Snelwandelaars,20,5,17,189,84,True,12,1,14,11,1,3,3,8,9
50 km snelwandelen,Attia Lois,5147729,30,France,Man,19390,Snelwandelaars,20,9,16,177,52,True,14,3,19,9,2,0,0,5,6
400 meter horden,Audouin Lydie,5079109,32,France,Vrouw,14410,Sprinters,19,9,17,169,67,True,9,8,1,17,6,2,1,10,10
100 meter,Hemery Dominique,5150920,30,France,Man,24710,Sprinters,20,7,16,194,72,True,19,19,3,14,1,2,1,10,8
400 meter,Georges Omar,5252684,30,France,Man,13660,Sprinters,20,6,17,186,81,True,19,13,4,16,3,3,2,6,10
400 meter horden,Faure Mourad,5182941,29,France,Man,36760,Sprinters,20,9,16,178,57,True,19,20,1,14,3,3,2,9,9
10 km snelwandelen,Rinaldi Guillermo,5168960,31,Argentina,Man,9350,Snelwandelaars,20,7,17,185,72,True,16,0,15,11,2,0,1,10,10
Onbekend,Gandolfi Leandro,5333201,25,Argentina,Man,18510,Snelwandelaars,20,6,15,193,93,True,13,3,19,3,3,1,4,7,7
Onbekend,Nobre Nicole,5658572,18,Portugal,Vrouw,1670,Middenafstandslopers,19,1,14,174,68,True,17,0,7,2,1,5,6,9,9
Onbekend,Badiola María Pilar,5633772,18,España,Vrouw,820,Langeafstandslopers,20,1,20,163,61,True,18,3,3,2,2,3,5,6,5
Onbekend,Rus Urtzi,5637902,18,España,Man,750,Werpers,19,1,17,190,89,True,14,2,2,1,2,2,7,8,7
Onbekend,Dorado Peña,5615045,18,España,Vrouw,1250,Meerkampers,18,1,14,172,71,True,20,4,0,8,5,5,3,6,6
Onbekend,Silgado Herminia,5539799,18,España,Vrouw,7880,Springers,20,2,15,176,82,True,12,2,1,4,16,8,3,7,7
400 meter horden,Ernstsen Elias,5002506,35,Danmark,Man,19980,Sprinters,20,12,17,184,83,True,20,1,3,17,2,2,0,15,8
Vijfkamp Mannen,Folguera Timoteo,4993257,34,España,Man,19300,Meerkampers,20,11,18,172,77,True,19,8,0,16,7,0,0,15,8
Vijfkamp Vrouwen,Novo Alaitz,4963824,36,España,Vrouw,8340,Meerkampers,20,11,15,181,65,True,19,1,5,14,2,3,6,12,9
Speerwerpen,Del Giudice Oliviero,5041614,35,Italia,Man,7710,Werpers,20,11,16,174,57,True,19,9,0,0,7,0,14,9,10
Onbekend,Lanau Alberto,5531996,19,España,Man,1120,Werpers,20,2,17,178,85,True,9,10,4,1,3,1,7,6,7
Kogelstoten,Pouso Valeria,4968404,34,España,Vrouw,28490,Werpers,20,13,18,181,79,True,18,20,1,0,0,0,9,9,10
Onbekend,Karaś Bogdan,5508545,19,Polska,Man,9340,Springers,20,2,15,174,81,True,20,0,4,2,8,16,5,7,8
Onbekend,Matuszewski Dawid,5561960,18,Polska,Man,11980,Langeafstandslopers,19,1,15,192,80,True,16,2,17,3,2,1,2,7,7
Hinkstapspringen,Buscella Enza,5011755,35,Italia,Vrouw,19520,Springers,20,11,18,166,52,True,19,0,0,1,16,16,0,7,10
Polsstokhoogspringen,Lastra Dailos,4986802,36,España,Man,9060,Springers,16,12,17,179,62,True,17,0,0,0,13,14,0,8,8
Verspringen,Aneiros Mateo,5232881,27,España,Man,12320,Springers,19,7,18,194,97,True,19,3,0,5,14,15,3,11,10
Onbekend,Zdebel Michalina,5543751,18,Polska,Vrouw,2150,Werpers,20,1,15,172,74,True,15,9,3,1,9,3,10,6,8
Hoogspringen,Bardají Paz,5313716,25,España,Vrouw,19970,Springers,20,6,16,184,86,True,19,3,1,2,6,18,3,11,10
Polsstokhoogspringen,Halder Seraina,5628622,19,Switzerland,Vrouw,2120,Springers,20,1,18,179,76,True,15,0,0,1,9,11,1,8,6
50 km snelwandelen,Aganzo Echedey,4993256,37,España,Man,20040,Snelwandelaars,11,12,17,180,67,True,16,0,19,0,4,0,0,8,8
20 km snelwandelen,Áskelsson Þjóðvarður,5063870,35,Ísland,Man,26260,Snelwandelaars,19,12,16,171,54,True,19,0,19,4,7,0,0,10,8
10 km snelwandelen,Montoya Pere,4946793,35,España,Man,25600,Snelwandelaars,16,11,18,186,85,True,19,0,19,6,2,4,0,11,10
10 km snelwandelen,Aragón Dácil,5446229,23,España,Vrouw,20190,Snelwandelaars,20,3,19,175,65,True,20,3,18,3,4,2,3,8,11
10.000 meter,Contadini Alba,5508048,19,Italia,Vrouw,8340,Langeafstandslopers,20,3,18,181,87,True,20,2,15,3,3,1,2,9,7
5.000 meter,Berdún Kevin,4983795,34,España,Man,27080,Langeafstandslopers,20,11,16,183,72,True,16,5,20,10,0,0,0,11,7
Marathon,Benjamín Blas,5240847,27,España,Man,31120,Langeafstandslopers,20,7,17,168,55,True,20,1,20,7,2,2,3,12,11
1.500 meter,Moñux Aleix,5471120,23,España,Man,10620,Middenafstandslopers,20,4,18,192,87,True,19,0,16,5,2,0,1,6,7
1.500 meter,Cadena Raquel,5037920,34,España,Vrouw,28360,Middenafstandslopers,19,11,18,171,65,True,16,0,20,7,0,0,0,12,10
3.000 meter steeplechase,Campoamor Mercedes,5019691,35,España,Vrouw,45740,Middenafstandslopers,20,11,17,184,74,True,20,0,19,7,0,0,0,18,8
800 meter,Yuan Indah,5050264,35,Malaysia,Vrouw,26030,Middenafstandslopers,20,12,15,165,54,True,19,6,6,19,0,0,0,8,10
800 meter,Costilla Pascual,5471278,21,España,Man,6170,Middenafstandslopers,20,3,17,193,92,True,20,2,6,14,3,3,3,7,9
3.000 meter steeplechase,Covarrubias Lander,5295453,26,España,Man,15470,Middenafstandslopers,20,5,18,171,68,True,19,2,17,12,4,0,1,8,7
400 meter,Fang Olivia,5011440,34,Singapore,Vrouw,30390,Sprinters,20,13,17,186,75,True,19,5,6,20,0,0,0,12,10
200 meter,Costa Zoe,4980119,36,España,Vrouw,33140,Sprinters,20,12,17,161,42,True,19,1,0,19,0,0,0,16,7
100 meter horden,Báez Fuensanta,4983073,34,España,Vrouw,38300,Sprinters,20,11,17,167,59,True,18,0,0,20,6,0,0,16,9
100 meter,Alba Elora,4986803,36,España,Vrouw,18630,Sprinters,14,12,16,177,66,True,17,7,0,18,1,0,0,11,11
100 meter,Moyá Víctor,5329664,26,España,Man,26970,Sprinters,20,5,18,169,66,True,19,9,3,20,1,3,0,8,10
Onbekend,Aldea Xaime,5518552,19,España,Man,6780,Sprinters,20,2,15,189,96,True,20,10,2,14,3,0,1,6,6
110 meter horden,Aiza Gustavo,5306772,28,España,Man,28760,Sprinters,20,7,17,171,64,True,20,3,2,20,4,8,2,10,8
Onbekend,Hopper Maribel,5629636,18,United States,Vrouw,2370,Middenafstandslopers,15,1,15,161,61,True,19,5,11,4,1,3,1,8,6
Onbekend,Marcel Bertrand,5565947,18,France,Man,1740,Langeafstandslopers,20,2,15,195,106,True,13,4,11,2,1,1,3,5,7
Onbekend,Walter Thaïs,5560895,19,France,Vrouw,2970,Langeafstandslopers,20,1,15,181,84,True,10,3,11,11,2,3,1,9,5
Onbekend,Rault Doriane,5637802,18,France,Vrouw,1440,Springers,19,1,15,169,67,True,9,1,2,7,1,11,3,7,7
Speerwerpen,Davy Rose-Aimée,5456257,26,France,Vrouw,1460,Werpers,19,4,19,165,61,True,6,10,1,2,4,1,7,8,8
Onbekend,Marchietti Mabel,5565178,18,Italia,Vrouw,3340,Sprinters,20,2,15,169,72,True,18,6,2,12,3,2,2,7,10
Onbekend,Piantoni Amilcare,5618099,18,Italia,Man,2050,Sprinters,20,1,15,191,93,True,11,6,3,11,2,3,2,9,7
Onbekend,Urbisaglia Ercole,4930659,37,Italia,Man,4400,Sprinters,13,9,12,168,62,True,11,6,0,9,0,0,0,10,12
1.500 meter,Sponga Melinda,5447200,23,Italia,Vrouw,710,Middenafstandslopers,20,3,11,178,74,True,11,2,5,5,1,1,2,8,8
Onbekend,Gasparutti Michele,5537375,19,Italia,Man,1740,Langeafstandslopers,20,2,12,197,104,True,15,2,11,6,2,0,2,5,9
3.000 meter steeplechase,Sykes Cassandra,5514056,21,Bahamas,Vrouw,5110,Middenafstandslopers,20,3,19,160,61,True,20,1,13,3,2,4,2,9,9
Onbekend,Ieracitano Fortunato,5579688,19,Italia,Man,1830,Snelwandelaars,20,1,12,183,84,True,19,8,10,1,4,3,3,5,6
Onbekend,Tonazzini Nicoletta,5615466,19,Italia,Vrouw,480,Springers,20,1,13,171,65,True,12,2,3,3,3,5,1,8,7
Kogelslingeren,McCorquodale Archie,5228823,30,Great Britain,Man,7700,Werpers,20,9,11,187,76,True,18,12,3,1,0,2,12,11,11
Onbekend,Frederick Xavier,5573976,18,United States,Man,1960,Langeafstandslopers,20,1,11,183,92,True,8,2,11,7,2,2,1,7,9
Onbekend,Siemoniak Renata,5664663,17,Polska,Vrouw,780,Zonder specialiteit,18,1,15,165,63,True,10,10,3,6,1,3,3,0,0
Onbekend,Pontus Eleonora,5664662,16,Polska,Vrouw,820,Zonder specialiteit,11,1,15,162,59,True,13,2,10,3,2,3,2,0,0
Onbekend,Niedźwiedź Roksana,5651010,17,Polska,Vrouw,1150,Zonder specialiteit,17,1,16,173,69,True,17,2,1,3,10,2,3,0,0
Onbekend,Traczyk Aleksander,5659969,18,Polska,Man,1600,Zonder specialiteit,13,1,15,168,74,True,10,10,10,3,3,3,3,0,0
Onbekend,Castelnuovo Santo,5578543,20,Italia,Man,1500,Snelwandelaars,20,1,11,194,95,True,20,3,5,1,7,2,2,7,8
Onbekend,Melgar Diana,5616919,23,México,Vrouw,2530,Meerkampers,11,1,13,161,66,True,8,9,7,3,1,0,10,10,9
Onbekend,Citera Luisa,5617316,16,Italia,Vrouw,1130,Sprinters,20,1,18,170,65,True,20,4,2,5,4,4,1,7,6
Onbekend,Uliana Ludovico,5610799,17,Italia,Man,1740,Middenafstandslopers,20,2,18,170,76,True,20,7,10,3,1,3,1,4,5
Onbekend,Nana Renata,5613140,18,Italia,Vrouw,1760,Werpers,20,2,19,165,65,True,19,6,2,2,3,2,9,5,8
100 meter,Mukopadhyay Adarshpal,5402231,23,India,Man,2560,Sprinters,20,4,16,191,99,True,14,8,0,10,3,6,1,9,10
Polsstokhoogspringen,Castillo Hector,5590995,18,Colombia,Man,2880,Springers,20,2,17,178,82,True,16,0,3,2,3,12,2,6,8
Onbekend,Hearn Joseph,5644162,17,Australia,Man,710,Sprinters,17,1,14,177,73,True,14,5,3,8,5,1,3,8,5
Onbekend,Salkauskas Courtney,5664211,18,Australia,Vrouw,720,Zonder specialiteit,12,1,14,177,72,True,14,1,3,9,1,1,2,0,0
Onbekend,Brooker Kiara,5664212,16,Australia,Vrouw,230,Zonder specialiteit,17,1,14,152,49,True,8,6,4,7,2,2,3,0,0
Onbekend,Rumpf Logan,5650375,18,Australia,Man,1260,Springers,19,1,14,172,68,True,10,2,0,3,3,10,0,7,7
Vijfkamp Vrouwen,Wagenaar Nanne,5479389,20,Nederland,Vrouw,3250,Meerkampers,19,5,15,192,92,True,20,12,2,8,4,2,5,5,9
Onbekend,Macrì Anna,5537690,18,Italia,Vrouw,4270,Sprinters,20,1,13,185,90,True,15,0,2,13,10,1,3,6,8
Onbekend,Evangelista Dionísio,5563543,18,Portugal,Man,1270,Meerkampers,20,2,16,174,81,True,12,8,8,6,2,2,4,8,8
Onbekend,Bremner Isla,5568208,18,Great Britain,Vrouw,4110,Langeafstandslopers,20,1,14,163,71,True,20,2,13,3,3,0,1,7,8
Onbekend,Patricks Donna,5606861,18,Jamaica,Vrouw,1200,Springers,19,2,19,160,60,True,13,8,2,1,9,8,0,6,7
Onbekend,Irons Trevene,5656360,16,Jamaica,Vrouw,690,Springers,16,1,16,177,70,True,13,4,4,2,3,8,3,5,7
10.000 meter,Mineo Melissa,5207964,29,Italia,Vrouw,15080,Langeafstandslopers,20,7,20,171,66,True,17,3,17,12,3,2,8,9,9
10.000 meter,Contessi Renato,5122443,31,Italia,Man,24020,Langeafstandslopers,20,9,19,185,77,True,18,0,19,13,2,2,2,9,10
400 meter horden,Zanga Livio,5274449,26,Italia,Man,15320,Sprinters,20,5,20,193,104,True,19,5,3,17,9,2,3,9,7
200 meter,Guana Fabio,5197968,29,Italia,Man,17350,Sprinters,18,7,19,189,94,True,7,14,3,17,3,0,2,11,10
Kogelstoten,McCathie Mitchell,5352057,25,Great Britain,Man,7220,Werpers,20,5,18,194,99,True,10,14,2,1,3,3,11,10,9
Onbekend,Minardi Marco,5603471,18,Italia,Man,7270,Snelwandelaars,20,1,15,177,83,True,19,2,15,1,1,0,9,7,8
110 meter horden,Oldani Fernando,5491168,20,Italia,Man,3100,Sprinters,20,3,18,174,89,True,17,2,1,12,9,3,3,7,8
Onbekend,Capuana Fiorenza,5553667,19,Italia,Vrouw,3150,Springers,20,2,19,182,80,True,7,3,4,0,11,11,3,8,8
Discuswerpen,La Roberto,5485159,20,Italia,Man,4010,Werpers,20,3,19,178,84,True,12,12,3,2,2,2,11,5,7
Speerwerpen,Carinato Wilma,5351587,24,Italia,Vrouw,7500,Werpers,20,5,19,164,67,True,16,13,2,3,3,3,12,11,9
Onbekend,Catenaro Simona,5514811,19,Italia,Vrouw,3500,Werpers,20,2,18,167,76,True,14,11,2,3,2,1,11,7,8
Onbekend,Giani Tullia,5564002,18,Italia,Vrouw,5420,Snelwandelaars,20,2,15,175,82,True,12,3,14,2,7,1,1,5,7
Onbekend,Baccarani Mimmo,5542933,18,Italia,Man,2220,Middenafstandslopers,20,1,15,176,91,True,17,2,9,9,10,2,2,8,7
Onbekend,Raggetti Vito,5572075,18,Italia,Man,1540,Meerkampers,20,2,15,182,89,True,14,5,2,10,5,2,9,7,6
Onbekend,Heumacher Lene,5565444,18,Deutschland,Vrouw,8350,Sprinters,20,1,14,167,77,True,18,3,1,16,2,3,3,7,7
Hinkstapspringen,Dupon Amir,5455955,23,France,Man,2950,Springers,20,5,18,166,63,True,6,3,1,3,8,12,1,9,7
Hinkstapspringen,Alliot Ophélie,5438347,22,France,Vrouw,8280,Springers,20,4,15,176,78,True,9,2,4,3,8,15,2,9,9
Onbekend,Schlaak Andy,5607925,18,Deutschland,Man,3910,Snelwandelaars,19,1,14,175,85,True,16,3,13,2,0,5,2,9,5
Onbekend,Haeckel Anke,5575511,18,Deutschland,Vrouw,2540,Werpers,16,1,14,168,74,True,11,12,3,2,6,2,7,5,4
400 meter,Kesteloot Tiffany,5545840,21,België,Vrouw,3760,Sprinters,20,3,19,165,65,True,14,8,2,13,3,3,3,9,8
Onbekend,Cinardi Giuseppina,5626992,18,Italia,Vrouw,1970,Werpers,20,1,14,167,70,True,18,5,1,3,9,3,9,8,7
Onbekend,Jenzer Tim,5566328,19,Switzerland,Man,7190,Sprinters,20,2,19,186,88,True,20,0,2,15,10,3,1,7,4
Onbekend,Conti Lorenza,5602869,18,Italia,Vrouw,1390,Snelwandelaars,20,1,15,184,87,True,11,6,11,4,5,3,2,7,5
Kogelslingeren,Tolnai Margit,5206291,29,Magyarország,Vrouw,22730,Werpers,20,9,16,166,55,True,19,17,0,2,2,2,16,11,11
Onbekend,Salgarella Paola,5581452,18,Italia,Vrouw,1110,Meerkampers,20,1,15,182,84,True,14,3,4,7,9,1,7,8,5
Onbekend,Petri Gabriele,5578273,18,Italia,Man,2150,Snelwandelaars,20,1,15,189,96,True,19,0,10,2,8,1,3,8,6
Kogelslingeren,Arlinghaus Jannes,5408731,23,Deutschland,Man,10630,Werpers,20,4,17,189,92,True,20,14,3,1,4,3,14,10,8
Kogelstoten,Reder Anny,5337067,24,Deutschland,Vrouw,12060,Werpers,20,5,20,177,79,True,18,11,0,4,3,2,16,9,7
