AtleetID,MaxID,Exp,Vorm,Zorg,Kra,Uit,Sne,Len,Spr,Wrp,SP1,SP2,date
5665227,180,1,15,13,2,2,5,5,4,2,0,0,20250227
5663743,820,1,15,13,3,3,7,2,3,10,0,0,20250227
5665591,930,1,14,15,6,1,2,10,2,3,0,0,20250227
5664205,1460,1,14,6,10,5,2,3,10,3,0,0,20250227
5665323,320,1,15,10,2,8,1,3,5,6,0,0,20250227
5665606,240,1,14,7,5,2,3,1,3,8,0,0,20250227
5665985,450,1,15,16,3,2,0,1,2,7,0,0,20250227
5663499,520,1,14,11,1,1,3,9,1,2,0,0,20250227
5665996,740,1,15,6,3,6,0,8,2,9,0,0,20250227
5665588,1230,1,15,13,2,10,8,2,1,2,0,0,20250227
5665908,570,1,14,7,1,2,3,3,2,9,0,0,20250227
5666027,110,1,15,12,2,1,0,1,4,0,0,0,20250227
4888218,24100,17,16,16,0,18,10,0,0,0,8,10,20250227
5664534,980,1,14,7,4,0,10,1,2,2,5,2,20250227
5664358,710,1,15,15,9,5,2,2,4,3,0,0,20250227
5663420,450,1,15,16,1,7,2,2,5,0,0,0,20250227
5616765,600,1,14,14,5,1,3,1,7,0,7,7,20250227
5665288,80,1,15,7,3,3,2,1,5,1,0,0,20250227
5664932,480,1,14,6,2,8,1,1,7,6,0,0,20250227
5666014,920,1,15,18,3,0,4,1,4,8,0,0,20250227
5603016,430,1,11,9,1,9,3,0,0,1,4,5,20250227
5665357,850,1,14,9,3,1,2,10,1,2,0,0,20250227
5665398,150,1,14,13,1,2,4,1,4,3,0,0,20250227
5663531,640,1,14,7,3,3,3,1,10,3,0,0,20250227
5610611,1710,1,17,15,11,2,4,3,5,6,5,4,20250227
5664900,250,1,15,8,2,2,1,7,1,7,0,0,20250227
5665472,410,1,15,7,2,1,9,3,2,3,0,0,20250227
5664287,940,1,15,13,10,6,2,3,3,3,0,0,20250227
5554521,990,2,19,8,3,2,3,2,3,9,8,6,20250227
5559918,1240,3,19,11,1,6,3,0,2,10,6,7,20250227
5664329,190,1,15,7,7,3,3,3,3,3,0,0,20250227
5056813,3730,11,15,20,5,0,8,10,0,0,10,8,20250227
5663528,200,1,14,7,7,6,1,3,1,3,0,0,20250227
4921824,10180,12,18,19,5,0,13,2,0,0,12,12,20250227
5664193,1070,1,14,15,10,6,0,3,2,7,0,0,20250227
5665569,1070,1,15,16,3,2,3,3,2,10,0,0,20250227
4853573,56630,18,16,20,20,0,0,0,0,19,9,10,20250227
4936655,8790,15,13,16,9,0,0,0,0,13,10,8,20250227
5663720,190,1,14,10,2,7,3,3,1,2,0,0,20250227
5664173,60,1,14,6,2,5,3,2,0,3,0,0,20250227
5662649,520,1,15,11,1,1,3,2,8,1,6,7,20250227
5664341,2130,1,14,20,2,10,2,10,3,2,0,0,20250227
5611742,740,2,20,9,2,8,1,3,3,8,8,3,20250227
5664815,660,1,15,19,3,3,4,3,3,2,0,0,20250227
5543154,1990,2,17,8,1,10,2,10,2,3,4,8,20250227
5635734,1420,1,15,8,3,1,1,8,11,3,6,6,20250227
5663810,950,1,15,15,10,3,3,1,3,2,0,0,20250227
5664308,510,1,14,10,5,2,3,7,9,1,0,0,20250227
5665978,160,1,15,13,3,3,2,0,5,2,0,0,20250227
5663601,180,1,14,11,3,3,2,7,1,3,0,0,20250227
5663651,100,1,15,9,3,2,2,3,4,5,0,0,20250227
5663949,340,1,14,10,6,2,8,5,2,2,0,0,20250227
5665889,170,1,14,10,2,7,2,2,1,2,0,0,20250227
5660346,260,1,15,7,3,3,3,3,8,3,0,0,20250227
5663538,920,1,14,14,4,1,1,2,10,1,0,0,20250227
4694612,33610,20,15,20,16,0,0,4,0,15,5,5,20250227
5664699,550,1,14,6,8,1,1,3,2,8,0,0,20250227
5664703,1320,1,14,20,2,0,3,9,2,3,0,0,20250227
4900074,23860,13,14,13,0,0,18,15,0,0,9,10,20250227
5665509,880,1,14,12,2,2,10,1,1,5,0,0,20250227
5665429,610,1,14,15,1,2,3,5,2,9,0,0,20250227
5665966,440,1,15,8,2,2,2,1,9,3,5,5,20250227
5615080,1140,1,15,12,2,2,8,10,1,2,7,5,20250227
5665730,2270,1,14,18,10,10,1,2,3,2,0,0,20250227
5662332,570,1,15,17,3,2,7,2,5,2,0,0,20250227
5530433,5140,1,17,18,1,2,14,2,3,3,6,6,20250227
5536665,1990,2,16,20,8,2,0,9,1,6,7,7,20250227
5642918,1420,1,15,9,1,4,11,7,1,2,7,6,20250227
5665360,230,1,14,9,1,5,3,7,2,5,0,0,20250227
5665028,540,1,14,18,5,1,2,1,5,1,0,0,20250227
5663484,690,1,14,18,8,2,1,1,3,3,0,0,20250227
5041076,10830,13,18,15,1,1,2,13,10,0,13,11,20250227
5654956,160,1,14,12,3,2,2,2,1,5,5,4,20250227
5665067,70,1,15,9,1,4,2,3,2,3,0,0,20250227
5578406,1000,1,16,8,6,1,10,1,1,1,7,6,20250227
5664542,180,1,14,13,1,2,1,2,3,6,0,0,20250227
4873922,17990,15,16,19,0,0,0,14,15,0,9,8,20250227
5661956,140,1,14,7,3,4,4,2,3,3,6,5,20250227
5602804,920,1,14,14,1,2,6,4,9,1,6,6,20250227
5560030,3510,1,15,8,1,13,2,1,3,2,7,8,20250227
5663435,1350,1,14,20,1,3,3,2,8,8,0,0,20250227
5634098,930,1,15,11,2,2,1,9,8,3,7,5,20250227
5664674,660,1,15,13,1,2,2,2,7,3,8,7,20250227
5665243,300,1,15,15,6,2,2,2,3,6,0,0,20250227
5665706,490,1,14,15,3,8,3,3,0,6,0,0,20250227
5664843,820,1,14,10,3,3,1,3,2,10,0,0,20250227
5664022,1150,1,15,7,10,1,1,3,9,5,0,0,20250227
5665603,440,1,14,13,6,1,5,3,8,1,0,0,20250227
5659770,340,1,15,6,2,7,0,3,4,8,0,0,20250227
5651322,890,1,15,19,1,7,1,2,3,3,4,5,20250227
5661858,560,1,15,16,3,4,1,4,3,1,7,7,20250227
4956860,36860,18,15,14,0,1,0,14,19,0,7,9,20250227
4902097,10350,12,14,14,15,0,0,0,0,12,9,10,20250227
5185755,22080,10,15,17,2,19,3,3,1,2,11,11,20250227
5555461,1530,2,16,11,5,11,2,2,1,5,5,6,20250227
5551000,3490,2,16,13,12,2,4,8,3,4,9,9,20250227
5665382,280,1,14,15,6,2,1,2,3,4,0,0,20250227
5637527,730,1,16,8,8,7,5,3,1,0,6,8,20250227
4812373,28120,18,16,19,0,18,0,4,0,0,9,11,20250227
5665988,230,1,15,12,0,7,5,2,2,2,0,0,20250227
5665503,630,1,14,10,3,9,7,3,5,2,0,0,20250227
5656862,370,1,15,11,1,1,4,2,6,8,4,6,20250227
5382896,4010,6,20,11,10,3,2,9,2,12,9,9,20250227
5665911,440,1,14,8,3,3,4,1,9,1,0,0,20250227
5665733,640,1,15,7,1,3,1,0,3,10,0,0,20250227
5664163,730,1,14,19,1,6,1,3,3,3,0,0,20250227
5665265,320,1,14,7,1,1,1,1,2,8,0,0,20250227
5663843,110,1,14,10,6,2,1,1,3,3,0,0,20250227
5603765,1960,1,16,12,3,1,4,6,11,0,8,8,20250227
5663615,760,1,14,15,3,0,3,3,9,3,0,0,20250227
5629054,1330,1,18,18,1,1,2,8,9,1,7,4,20250227
5627130,700,1,14,11,3,2,1,1,10,6,0,0,20250227
5662366,600,1,15,9,3,1,2,1,8,2,7,8,20250227
5094054,10060,8,17,17,2,0,7,8,16,0,9,10,20250227
4773861,31300,19,15,17,10,0,18,0,0,0,10,10,20250227
5309361,4680,5,17,18,4,3,3,2,6,7,12,11,20250227
5663830,490,1,15,17,3,2,4,0,2,2,0,0,20250227
5562704,1660,2,17,13,9,3,10,1,1,1,8,8,20250227
5050004,8410,11,18,15,0,14,9,0,2,2,12,9,20250227
5665137,90,1,15,10,5,1,1,2,1,2,0,0,20250227
5665450,340,1,14,6,1,3,8,2,0,6,0,0,20250227
5664383,380,1,15,16,1,2,4,1,3,2,0,0,20250227
5440179,2370,4,18,15,0,11,10,2,0,0,3,5,20250227
5664367,880,1,14,10,2,10,0,2,6,1,0,0,20250227
5663684,130,1,15,12,2,5,3,0,1,4,0,0,20250227
5663530,240,1,15,10,1,3,3,2,8,2,0,0,20250227
5663933,160,1,14,14,3,1,3,3,2,2,0,0,20250227
5663626,340,1,14,11,7,2,8,3,1,2,0,0,20250227
5661736,1040,1,15,15,2,4,3,1,9,1,6,8,20250227
5665751,490,1,14,14,4,2,5,4,8,3,0,0,20250227
5665432,550,1,15,8,1,3,1,9,2,1,0,0,20250227
5649144,720,1,16,16,3,8,6,2,2,5,5,5,20250227
4967973,6810,11,14,20,9,0,13,8,0,0,9,9,20250227
4968290,9660,12,18,13,8,0,6,6,5,0,10,15,20250227
4925983,18050,11,15,13,0,0,2,5,18,0,8,7,20250227
5663400,370,1,15,16,6,1,1,2,0,2,0,0,20250227
5627133,500,1,15,15,2,1,6,2,3,7,7,4,20250227
5664712,120,1,15,9,6,2,1,1,1,2,0,0,20250227
5662097,870,1,14,10,3,2,1,2,9,8,0,0,20250227
5665485,290,1,14,15,0,6,1,3,2,5,0,0,20250227
5664984,1570,1,14,17,2,1,8,10,3,1,0,0,20250227
5663940,1400,1,14,18,2,10,1,2,1,1,0,0,20250227
5572746,3100,2,16,8,0,2,12,10,4,2,5,7,20250227
5663874,820,1,15,19,4,2,3,6,3,0,0,0,20250227
5665318,320,1,14,16,3,1,1,1,2,1,0,0,20250227
5665297,1340,1,14,17,2,10,3,1,2,3,0,0,20250227
5663415,920,1,15,6,2,1,3,1,10,3,0,0,20250227
5220579,15540,8,17,13,1,18,2,7,0,0,9,9,20250227
4826622,17320,13,16,18,0,17,13,0,0,0,7,9,20250227
5596600,1060,1,13,18,4,2,5,4,4,2,5,9,20250227
5664814,350,1,15,10,2,3,1,8,4,1,0,0,20250227
5543581,1140,2,19,14,3,2,9,4,8,3,7,5,20250227
5665672,640,1,14,12,2,3,2,3,9,7,0,0,20250227
5536478,1460,2,16,8,10,1,4,3,3,8,7,6,20250227
5658226,380,1,15,11,3,7,3,2,1,2,7,6,20250227
5666002,620,1,15,8,10,2,3,3,3,3,0,0,20250227
5665754,210,1,14,13,1,1,1,2,2,6,0,0,20250227
5663896,360,1,15,15,7,3,3,2,2,3,0,0,20250227
5548394,1470,2,18,8,1,2,10,7,2,4,8,8,20250227
5663611,190,1,14,12,1,7,1,1,1,2,0,0,20250227
5144660,9490,10,15,15,13,0,2,3,1,12,10,12,20250227
5663473,170,1,14,14,2,2,3,2,1,3,0,0,20250227
5665059,280,1,14,13,2,2,7,2,5,2,0,0,20250227
5521758,1920,2,16,11,3,4,6,3,11,3,8,7,20250227
5663930,700,1,14,18,3,3,1,2,1,7,0,0,20250227
5665549,410,1,14,10,2,2,9,3,0,1,0,0,20250227
5665038,540,1,15,6,1,4,3,3,9,2,6,6,20250227
5665781,780,1,15,19,0,5,3,3,2,3,0,0,20250227
5664015,520,1,15,10,9,3,1,2,5,1,0,0,20250227
5665309,650,1,15,19,2,2,3,1,4,2,0,0,20250227
5501054,1410,2,19,13,5,7,1,3,3,8,7,9,20250227
5663534,850,1,15,7,3,2,10,2,3,1,0,0,20250227
5567706,1830,3,19,19,8,3,10,3,3,2,4,5,20250227
5664657,930,1,15,17,1,9,1,2,8,3,0,0,20250227
5665788,110,1,15,9,2,6,3,2,3,3,0,0,20250227
5659913,350,1,15,13,3,2,2,7,7,1,5,4,20250227
5664736,290,1,15,12,2,3,3,8,2,3,0,0,20250227
5663510,530,1,14,7,0,5,8,8,1,3,0,0,20250227
5620818,670,1,15,9,2,4,3,10,1,2,4,5,20250227
5663463,270,1,14,15,3,2,5,2,3,1,0,0,20250227
5665299,800,1,15,19,2,1,3,5,3,5,0,0,20250227
5665546,310,1,14,12,3,1,8,3,2,2,0,0,20250227
5373144,4970,6,15,16,10,1,2,3,6,13,9,9,20250227
5665981,120,1,15,9,2,2,1,6,1,3,0,0,20250227
5664650,520,1,14,16,3,1,2,1,1,4,6,7,20250227
5664492,80,1,15,6,6,2,0,1,3,2,0,0,20250227
5663511,200,1,14,7,1,3,1,7,6,3,0,0,20250227
5087965,69410,13,13,20,1,20,0,2,2,0,15,20,20250227
5653751,590,1,16,11,2,8,3,1,7,6,6,4,20250227
4928754,26460,15,15,16,5,0,19,0,2,0,10,10,20250227
5664366,1290,1,14,19,9,1,2,2,6,2,0,0,20250227
5053456,31480,11,16,20,1,20,8,0,1,0,9,10,20250227
5665032,480,1,14,16,0,0,1,2,2,8,0,0,20250227
5663880,710,1,15,16,9,1,2,3,1,3,0,0,20250227
5663433,220,1,14,9,4,3,2,7,3,6,0,0,20250227
5521501,330,3,20,9,2,3,2,3,2,3,7,6,20250227
5663532,1010,1,15,10,0,4,3,10,3,6,0,0,20250227
5664440,350,1,15,7,3,3,3,2,8,1,0,0,20250227
5590335,1810,1,12,19,3,1,11,2,1,1,5,7,20250227
5664374,290,1,14,10,8,1,2,1,1,3,0,0,20250227
5605650,910,1,15,10,6,2,4,4,9,1,8,8,20250227
5664306,920,1,14,19,1,1,3,7,2,1,0,0,20250227
5665055,220,1,15,9,0,2,2,1,7,1,0,0,20250227
5621955,650,1,16,13,1,2,1,1,3,8,8,4,20250227
5663478,950,1,15,13,2,2,2,3,5,10,0,0,20250227
5459751,4740,2,12,17,1,1,6,14,6,2,8,7,20250227
5543810,2500,2,15,10,2,12,3,0,2,3,8,8,20250227
5636104,610,1,13,17,3,0,5,1,4,3,7,5,20250227
5665453,370,1,15,8,9,3,1,3,1,1,0,0,20250227
5567731,1680,3,19,16,0,0,1,2,8,0,9,7,20250227
5624961,720,1,19,15,1,7,2,3,2,7,7,6,20250227
5587911,480,2,17,16,2,4,3,3,1,2,7,2,20250227
5664701,1490,1,14,18,2,3,1,10,3,8,0,0,20250227
5565191,1310,2,17,14,2,9,3,7,1,3,7,8,20250227
5635017,160,2,15,12,1,5,0,1,2,2,4,5,20250227
4986127,12530,17,16,13,2,0,0,5,0,12,11,10,20250227
5580613,1580,1,14,19,7,3,1,9,1,6,6,5,20250227
5665061,540,1,14,18,2,3,3,4,2,3,0,0,20250227
5665128,1010,1,14,17,3,9,1,3,1,2,4,7,20250227
5539752,700,2,20,10,2,2,8,1,3,7,6,6,20250227
5663840,340,1,14,16,2,4,0,2,1,2,0,0,20250227
5216820,5940,8,18,14,9,0,11,13,1,2,9,9,20250227
5607965,810,1,16,12,2,2,2,4,9,2,6,8,20250227
5664627,200,1,14,14,5,1,2,3,2,4,0,0,20250227
5664282,90,1,14,11,2,3,3,0,2,4,0,0,20250227
5665119,210,1,14,10,3,7,2,0,3,1,0,0,20250227
5663726,310,1,15,9,3,8,5,2,3,4,0,0,20250227
5661923,390,1,14,7,2,3,8,2,1,6,0,0,20250227
4852892,31980,18,14,18,0,0,0,16,17,0,9,10,20250227
5646290,280,1,16,11,5,4,6,4,3,2,6,5,20250227
5664336,1020,1,15,20,0,5,1,1,7,3,0,0,20250227
5375889,4360,5,18,9,3,7,8,11,2,1,11,9,20250227
5662594,580,1,15,13,7,3,3,2,7,1,5,7,20250227
5603128,1340,1,15,18,1,4,3,10,2,6,6,7,20250227
5663470,620,1,14,12,3,8,8,1,3,1,5,6,20250227
5484805,6750,3,15,20,2,14,2,6,1,6,9,7,20250227
5661955,280,1,14,9,7,6,3,3,2,3,5,4,20250227
5663544,1530,1,14,16,3,3,10,2,3,9,0,0,20250227
5664389,180,1,14,14,1,4,2,1,2,1,0,0,20250227
5664510,490,1,14,10,3,2,3,9,3,2,0,0,20250227
5664732,570,1,15,16,2,1,0,1,3,8,0,0,20250227
5665796,270,1,15,14,3,1,6,2,2,2,0,0,20250227
5663501,110,1,15,10,1,2,2,2,2,6,0,0,20250227
5664479,460,1,14,12,3,2,3,3,1,9,0,0,20250227
4928049,27560,15,15,19,0,19,2,0,4,0,11,10,20250227
5053792,5820,12,15,17,8,0,8,2,5,7,11,11,20250227
5665435,140,1,15,10,3,2,6,3,3,1,0,0,20250227
5634700,1820,1,15,16,3,0,3,3,11,1,4,7,20250227
5663517,460,1,14,7,1,2,3,9,1,2,0,0,20250227
5665106,930,1,14,13,10,3,3,1,1,1,0,0,20250227
5520196,310,2,17,13,3,3,5,6,0,2,6,4,20250227
4994976,9120,11,17,19,0,10,3,0,0,0,12,13,20250227
5441072,6070,5,15,11,0,15,1,3,2,3,9,7,20250227
5664318,90,1,14,11,5,2,2,1,1,2,0,0,20250227
5665217,1320,1,15,19,3,2,3,3,4,8,5,9,20250227
5562654,1740,1,14,17,6,2,8,3,9,1,9,6,20250227
5665017,360,1,14,12,8,5,1,1,3,3,0,0,20250227
5664161,710,1,14,11,2,10,2,0,2,4,0,0,20250227
5663807,150,1,14,12,1,1,2,1,2,6,0,0,20250227
5665353,1000,1,14,14,10,3,6,2,3,3,0,0,20250227
5085230,12560,11,16,12,4,10,9,0,2,2,14,14,20250227
5590368,1920,2,11,13,3,2,5,7,8,2,8,10,20250227
4615204,37480,20,15,17,0,0,18,11,0,0,6,4,20250227
5581676,2700,1,15,9,4,13,3,4,1,3,8,5,20250227
5665980,1080,1,15,11,2,2,2,8,2,10,0,0,20250227
5663479,110,1,14,8,2,6,2,5,2,3,0,0,20250227
5655949,1620,1,14,20,3,8,0,5,3,5,8,7,20250227
4759553,6070,15,14,19,0,10,0,0,0,0,6,5,20250227
5664346,1730,1,15,19,3,1,3,10,3,6,0,0,20250227
5665872,930,1,14,13,2,3,9,8,3,2,0,0,20250227
5664878,440,1,14,6,2,0,1,3,3,9,0,0,20250227
5585470,1240,2,20,19,0,2,2,3,8,3,7,6,20250227
5665877,350,1,14,14,2,7,3,3,2,2,0,0,20250227
5664999,530,1,15,14,2,2,3,2,2,9,0,0,20250227
5016272,27340,12,13,20,0,18,0,1,0,0,13,14,20250227
4987788,13460,18,16,19,8,0,0,0,0,12,8,9,20250227
5663547,640,1,15,7,2,3,2,3,10,3,0,0,20250227
5665406,1110,1,14,16,6,3,3,3,1,10,0,0,20250227
5664143,280,1,14,7,3,3,8,1,0,0,4,3,20250227
5537050,3030,3,19,17,3,0,3,1,12,2,7,8,20250227
5663745,970,1,15,20,3,2,3,2,3,5,0,0,20250227
5663860,150,1,15,7,3,3,3,3,2,7,0,0,20250227
5556226,590,2,15,13,6,1,6,8,3,2,6,6,20250227
5665430,200,1,14,7,2,7,2,2,3,1,0,0,20250227
5553662,760,3,17,10,6,7,1,6,3,0,7,8,20250227
5662512,950,1,14,7,1,2,2,2,3,10,7,7,20250227
5028462,12060,12,17,11,9,1,16,7,0,1,10,6,20250227
5537226,790,2,16,13,3,3,2,10,4,3,4,5,20250227
5665473,970,1,15,7,0,3,3,3,1,10,0,0,20250227
5663968,300,1,14,15,2,6,2,3,3,3,0,0,20250227
5663829,570,1,15,18,0,1,6,5,3,3,0,0,20250227
5666024,110,1,15,12,2,2,2,4,3,1,0,0,20250227
5586406,2340,1,15,11,3,12,7,2,1,2,8,6,20250227
4866881,31660,11,15,20,10,0,20,0,0,0,9,10,20250227
5665587,630,1,14,16,6,8,3,2,2,4,0,0,20250227
5617393,1660,1,16,15,5,1,10,1,7,2,8,7,20250227
5665092,260,1,15,6,8,2,3,1,6,1,0,0,20250227
5663540,1060,1,15,7,2,3,2,9,2,9,0,0,20250227
5665034,570,1,15,6,8,1,2,1,2,1,8,6,20250227
4786487,36800,18,14,17,15,0,18,0,0,0,11,8,20250227
5647064,530,1,15,11,8,7,3,3,3,2,5,7,20250227
5620719,2100,1,14,20,1,3,7,4,2,1,9,9,20250227
5664595,790,1,14,12,3,2,8,9,1,2,0,0,20250227
5663657,240,1,15,6,5,1,8,2,0,2,0,0,20250227
5664264,1140,1,15,7,1,3,9,2,5,8,5,8,20250227
5603515,1760,2,16,17,2,10,3,2,1,8,9,4,20250227
5663858,2170,1,14,18,3,10,2,3,10,2,5,5,20250227
5656466,1120,1,14,9,3,3,10,3,2,1,6,8,20250227
5664174,120,1,14,12,4,3,0,1,2,3,0,0,20250227
5663766,1440,1,15,19,1,3,6,2,10,1,0,0,20250227
5605787,1970,2,16,19,4,2,9,9,2,3,8,6,20250227
5664349,860,1,15,20,5,2,1,1,4,3,0,0,20250227
5664176,1210,1,14,20,4,1,1,8,5,2,0,0,20250227
5665879,340,1,14,6,1,8,1,3,2,1,0,0,20250227
5660451,410,1,14,11,0,2,2,3,9,4,0,0,20250227
5663741,1010,1,15,14,10,4,3,3,2,3,0,0,20250227
5665705,120,1,15,10,3,2,1,2,2,6,0,0,20250227
5665901,150,1,14,11,1,3,3,6,5,3,0,0,20250227
4870457,9400,14,15,17,0,13,0,0,0,0,10,11,20250227
5559088,1540,2,16,15,4,1,3,9,10,2,8,6,20250227
5585509,680,2,20,7,1,7,3,1,7,2,7,7,20250227
5663935,240,1,15,14,2,6,1,1,5,1,0,0,20250227
5663849,200,1,15,11,7,3,1,0,4,5,0,0,20250227
5663884,100,1,14,6,6,1,1,1,3,3,0,0,20250227
5665742,940,1,14,10,3,3,2,10,0,3,0,0,20250227
5663703,110,1,15,9,2,2,5,2,5,2,0,0,20250227
5665307,310,1,14,11,2,2,5,8,2,2,0,0,20250227
5665036,450,1,15,12,1,3,3,0,3,9,0,0,20250227
5665853,340,1,15,9,2,1,4,3,2,1,6,7,20250227
5664665,60,1,14,9,0,3,0,2,1,0,0,0,20250227
4921382,8440,14,16,14,8,0,14,3,0,0,10,7,20250227
5663725,550,1,14,15,5,7,2,8,1,4,0,0,20250227
5664986,720,1,15,16,6,3,9,1,1,2,0,0,20250227
5665969,790,1,15,12,1,1,3,10,2,3,0,0,20250227
5598846,1050,1,15,12,9,1,2,4,9,3,6,4,20250227
5665585,810,1,14,18,5,3,8,2,3,2,0,0,20250227
5663482,330,1,14,16,1,1,1,3,3,2,0,0,20250227
5664168,790,1,14,7,2,3,10,3,2,7,0,0,20250227
5665492,1090,1,14,20,1,3,2,7,1,3,0,0,20250227
5664395,1040,1,15,13,2,1,2,10,3,1,0,0,20250227
5665152,290,1,15,12,3,8,1,1,1,4,0,0,20250227
5652398,640,1,14,14,2,5,3,6,3,4,8,7,20250227
5537228,1050,2,16,17,3,7,1,9,0,1,6,7,20250227
5665670,300,1,14,14,1,7,2,4,2,5,0,0,20250227
5663822,300,1,14,6,1,2,8,1,2,3,0,0,20250227
5665197,290,1,14,8,2,1,2,3,1,8,0,0,20250227
5664598,1360,1,15,15,2,3,2,2,5,10,7,7,20250227
5663793,410,1,14,9,2,2,9,3,3,2,0,0,20250227
5664034,530,1,15,15,3,0,8,1,1,1,0,0,20250227
5663831,1220,1,15,19,2,9,3,2,1,1,0,0,20250227
5663905,280,1,15,6,2,1,4,3,1,8,0,0,20250227
5613568,2380,1,15,14,3,12,2,4,7,0,5,8,20250227
5664574,990,1,15,17,4,3,1,9,3,2,0,0,20250227
5665015,470,1,14,12,1,6,1,5,8,2,0,0,20250227
5664354,430,1,14,16,1,2,2,2,7,2,0,0,20250227
5440210,4240,6,16,16,9,3,11,6,3,2,11,7,20250227
5663908,310,1,14,11,2,8,2,1,2,6,0,0,20250227
5663973,1450,1,15,17,1,3,2,0,8,10,0,0,20250227
5664821,630,1,15,16,2,3,2,7,2,7,5,4,20250227
5613539,1600,1,16,10,9,2,4,2,3,9,9,7,20250227
5664994,630,1,14,16,0,3,2,3,1,9,0,0,20250227
5664955,1420,1,15,20,3,2,3,9,3,1,0,0,20250227
5663959,800,1,14,8,1,1,3,10,1,0,0,0,20250227
5664227,130,1,14,7,3,7,2,2,1,2,0,0,20250227
5621446,530,1,11,10,7,2,9,3,1,2,5,5,20250227
4799125,27950,17,15,20,0,0,13,8,18,0,9,9,20250227
5666015,440,1,15,14,3,1,8,2,2,3,0,0,20250227
5665332,350,1,15,13,3,3,2,8,3,0,0,0,20250227
5663535,170,1,15,9,6,6,2,2,1,1,0,0,20250227
5551914,1060,1,15,11,4,10,2,2,3,3,5,4,20250227
5651851,470,1,15,9,3,7,2,6,0,3,6,7,20250227
5657359,1310,1,16,19,3,8,4,3,1,3,8,3,20250227
4892465,50160,17,15,20,0,20,0,0,0,0,9,17,20250227
5663672,980,1,14,20,3,4,2,3,1,7,0,0,20250227
5658519,860,1,14,14,7,1,3,2,10,1,0,0,20250227
5664385,910,1,15,19,7,1,2,2,4,2,0,0,20250227
5665539,220,1,14,14,3,2,2,3,5,3,0,0,20250227
5665003,430,1,14,17,1,2,2,3,4,3,0,0,20250227
5584143,340,2,15,13,2,3,3,1,3,7,5,6,20250227
5665431,1080,1,14,20,6,2,1,3,2,3,0,0,20250227
5663421,620,1,15,15,2,2,9,3,1,1,0,0,20250227
5664563,370,1,14,16,1,1,1,3,1,2,0,0,20250227
5664816,250,1,14,15,3,3,3,2,2,3,0,0,20250227
5664723,670,1,15,14,2,3,3,3,2,9,0,0,20250227
5655498,1150,1,14,19,2,3,2,0,0,1,4,8,20250227
5663545,1370,1,15,17,1,2,3,10,3,3,0,0,20250227
5625023,2400,1,18,8,9,0,2,1,11,4,8,7,20250227
5663742,630,1,15,12,9,7,3,3,3,2,0,0,20250227
5555609,1780,1,15,19,9,1,9,3,3,1,4,7,20250227
5664575,530,1,15,14,3,1,1,2,8,7,0,0,20250227
5665311,1450,1,14,20,3,5,6,2,9,2,0,0,20250227
5665132,110,1,15,12,2,3,4,3,1,2,0,0,20250227
5665413,910,1,14,20,1,3,3,3,4,1,0,0,20250227
5663417,210,1,14,13,2,1,1,6,2,1,0,0,20250227
5662035,1090,1,15,15,7,8,8,3,2,2,7,4,20250227
5665584,320,1,14,9,3,1,3,2,8,1,0,0,20250227
5663616,150,1,14,7,1,2,7,2,1,4,0,0,20250227
5665965,1060,1,15,18,1,9,0,2,2,2,0,0,20250227
5653116,950,1,12,12,2,3,9,0,8,1,7,6,20250227
5665433,810,1,14,12,2,3,10,2,2,1,0,0,20250227
5665130,920,1,15,9,10,2,3,2,1,3,0,0,20250227
5665950,240,1,15,15,2,5,3,2,3,2,0,0,20250227
5564910,590,3,19,6,2,6,3,3,3,2,8,5,20250227
5665900,640,1,14,12,0,2,9,0,3,3,0,0,20250227
5665095,250,1,15,7,1,3,8,3,1,3,0,0,20250227
5665993,1230,1,15,16,10,3,5,1,0,1,0,0,20250227
5663642,410,1,14,13,3,5,0,8,2,4,0,0,20250227
5664305,510,1,14,6,1,0,3,2,9,3,0,0,20250227
5663592,920,1,14,13,2,1,3,1,10,2,0,0,20250227
5665698,1500,1,15,19,7,1,9,3,3,1,0,0,20250227
5098986,17520,11,17,19,8,1,0,11,17,0,8,9,20250227
5614959,820,1,16,12,10,2,3,0,1,4,6,5,20250227
5664138,90,1,14,9,3,3,3,6,1,3,0,0,20250227
5662096,720,1,15,14,2,3,3,3,2,2,8,7,20250227
5663404,450,1,14,17,1,5,3,3,2,1,0,0,20250227
5664409,830,1,15,19,2,2,8,2,4,4,0,0,20250227
5589230,870,1,16,14,5,3,8,2,3,1,8,7,20250227
5663770,480,1,14,12,3,9,0,6,3,0,0,0,20250227
5543508,1220,3,16,16,5,1,2,7,9,1,7,6,20250227
5665599,590,1,14,17,3,6,3,2,2,6,0,0,20250227
5663529,1130,1,14,18,2,2,10,1,3,2,0,0,20250227
5549496,500,3,18,8,1,7,7,3,2,3,7,5,20250227
5657160,1140,1,14,13,1,10,4,3,3,3,7,6,20250227
5641885,850,1,16,12,1,2,2,3,10,3,4,4,20250227
5453235,2990,4,19,17,2,10,3,1,5,2,9,10,20250227
5664937,650,1,14,6,1,10,3,1,3,3,0,0,20250227
5664757,930,1,15,20,1,4,2,4,3,1,0,0,20250227
5665110,120,1,14,8,6,1,2,1,1,4,0,0,20250227
5663931,880,1,14,18,8,2,1,2,5,0,0,0,20250227
5578263,2580,1,16,15,3,12,3,3,2,3,8,6,20250227
